
trial	choice1	rts1	stim1ons_sl	stim1ons_ms	choice1ons_sl	choice1ons_ms	state	choice2	rts2	stim2ons_sl	stim2ons_ms	choice2ons_sl	choice2ons_ms	SC_ID	won
34	1	0.074078	157653.146200	157653.141000	157732.225300	157732.221900	3	2	0.610382	158733.370600	158733.365000	159347.531000	159347.527300	CCNP001445	1
35	2	0.283917	161851.813900	161851.808500	162139.855900	162139.852200	3	1	0.755584	163140.897000	163140.892000	163899.895700	163899.892500	CCNP001445	1
36	1	0.317863	166405.776900	166405.768900	166739.864800	166739.861300	2	1	0.483553	167740.835900	167740.830699	168227.605800	168227.602600	CCNP001445	1
37	1	0.193407	170731.197800	170731.190700	170932.058900	170932.055600	2	2	0.259023	171933.270100	171933.265000	172195.718600	172195.715300	CCNP001445	1
38	1	0.177827	174699.981000	174699.975800	174883.559900	174883.556200	2	1	0.891646	175884.712500	175884.707700	176779.869400	176779.866199	CCNP001445	1
39	2	0.578800	179284.216400	179284.210400	179867.704700	179867.701200	2	2	0.611779	180868.697500	180868.692400	181483.795600	181483.792400	CCNP001445	1
40	1	0.035228	183988.229900	183988.224200	184027.840800	184027.836700	2	1	0.595648	185029.012300	185029.005500	185628.201600	185628.198300	CCNP001445	0
41	2	0.224520	188132.352100	188132.346600	188363.466800	188363.463100	2	2	1.292080	189364.668800	189364.663500	190660.016900	190660.013700	CCNP001445	1
42	2	0.120421	193163.871500	193163.866400	193292.345100	193292.341700	3	2	1.282984	194293.446600	194293.441500	195579.764100	195579.760800	CCNP001445	0
43	2	0.035360	198083.712700	198083.707400	198123.996300	198123.993000	3	1	0.458546	199125.246400	199125.240900	199587.557800	199587.554200	CCNP001445	0
44	2	0.187038	202092.222100	202092.217300	202292.291600	202292.288300	2	2	1.642742	203293.521200	203293.515900	204939.734600	204939.730900	CCNP001445	1
45	2	0.364505	207444.480500	207444.472500	207819.706300	207819.703000	2	1	1.331440	208820.893700	208820.885700	210155.895100	210155.891900	CCNP001445	0
46	2	0.643738	212659.680900	212659.674500	213315.700000	213315.696700	3	2	0.731416	214316.847600	214316.842500	215051.790400	215051.787000	CCNP001445	0
47	2	0.071002	217555.662700	217555.655700	217643.611600	217643.607600	2	2	1.011895	218644.811500	218644.806400	219660.033900	219660.030700	CCNP001445	0
48	1	0.071981	222164.106600	222164.101200	222243.763800	222243.760600	2	1	0.259672	223244.966800	223244.961600	223508.077600	223508.073900	CCNP001445	1
49	1	0.254554	226011.639400	226011.634100	226276.403700	226276.400300	2	1	0.570809	227277.631500	227277.626200	227851.855500	227851.852300	CCNP001445	1
50	1	0.238973	230356.171400	230356.166600	230611.675100	230611.671500	3	1	0.362714	231612.857800	231612.852700	231979.378600	231979.373900	CCNP001445	0
51	2	0.091685	234483.388900	234483.383399	234580.293000	234580.289700	3	2	0.371011	235581.537500	235581.529900	235955.909500	235955.906300	CCNP001445	0
52	2	0.307344	238460.303800	238460.298399	238779.551300	238779.547600	2	1	0.475693	239780.792600	239780.786600	240259.823999	240259.820700	CCNP001445	0
53	1	0.152216	242763.882299	242763.876600	242924.091100	242924.087800	2	1	0.858827	243925.381200	243925.375900	244787.728900	244787.725100	CCNP001445	1
54	1	0.282577	247291.413000	247291.393100	247588.047800	247588.044200	3	1	1.858462	248589.322700	248589.317100	250451.897000	250451.892300	CCNP001445	1
55	1	0.471047	252955.767700	252955.754400	253443.602500	253443.599000	3	1	0.955786	254444.969500	254444.951200	255404.210900	255404.207600	CCNP001445	0
56	2	0.225873	257908.861500	257908.854000	258147.845300	258147.842200	2	2	0.354827	259149.171700	259149.166500	259508.079800	259508.076400	CCNP001445	1
57	2	0.373867	262011.826200	262011.820500	262395.980299	262395.977000	2	2	0.595339	263397.133100	263397.126900	263995.854400	263995.851200	CCNP001445	0
58	2	0.274636	266500.028900	266500.023800	266779.943200	266779.939900	3	1	0.523271	267781.210999	267781.205800	268307.844800	268307.841400	CCNP001445	1
59	1	0.309805	270812.085800	270812.079500	271131.720200	271131.716900	2	1	0.547282	272133.039700	272133.034300	272683.853400	272683.850100	CCNP001445	1
60	1	0.267949	275188.429300	275188.423600	275459.605400	275459.601900	2	1	0.859992	276460.892900	276460.887300	277324.334899	277324.331300	CCNP001445	1
61	1	0.052508	279830.290500	279830.286100	279891.999800	279891.995600	2	1	0.307954	280892.911600	280892.906000	281203.856900	281203.848800	CCNP001445	1
62	1	0.185444	283709.177200	283709.172300	283907.542900	283907.539800	3	1	0.939650	284908.730700	284908.725200	285851.710800	285851.707400	CCNP001445	1
63	2	0.447799	288356.546700	288356.540600	288819.739600	288819.736400	3	1	0.722772	289820.853000	289820.848000	290547.613100	290547.609700	CCNP001445	1
64	1	0.267503	293052.254700	293052.249900	293323.824300	293323.821100	3	1	0.475492	294324.768800	294324.762600	294803.650800	294803.647700	CCNP001445	1
65	2	0.361178	297308.306800	297308.297800	297684.006200	297684.001600	3	2	0.290727	298685.037800	298685.031700	298979.355100	298979.351200	CCNP001445	1
66	1	0.075245	301483.369400	301483.364400	301563.972800	301563.969500	2	2	1.235472	302564.970800	302564.964900	303803.839800	303803.836100	CCNP001445	1
67	1	1.106102	539086.079800	539086.073800	540195.407300	540195.403800	2	1	0.716029	541196.401100	541196.396300	541915.703600	541915.700099	CCNP001445	0
68	1	0.090758	544419.444000	544419.437800	544515.917300	544515.914000	2	1	0.651719	545516.923400	545516.917400	546171.945700	546171.942500	CCNP001445	0
69	2	0.130781	548676.051500	548676.046500	548819.827300	548819.823900	3	1	0.435401	549820.821500	549820.816600	550259.787100	550259.783800	CCNP001445	1
70	2	0.199539	552763.528100	552763.522900	552971.964300	552971.960700	3	1	0.411484	553972.946000	553972.941000	554387.618900	554387.615700	CCNP001445	0
71	2	0.041029	556892.345600	556892.340700	556947.882400	556947.878200	3	2	1.011949	557948.754600	557948.747499	558963.838399	558963.835200	CCNP001445	0
72	2	0.083037	561467.537300	561467.532100	561555.366900	561555.362600	3	1	0.348342	562556.373000	562556.367700	562907.890600	562907.887400	CCNP001445	0
73	2	0.429141	565411.418100	565411.412800	565851.565800	565851.562500	3	1	0.427835	566852.552400	566852.547500	567283.761500	567283.758400	CCNP001445	1
74	1	0.355530	569787.279200	569787.274400	570148.038900	570148.034600	2	1	0.354771	571149.026600	571149.020000	571507.614700	571507.611200	CCNP001445	0
75	2	0.365491	574011.022800	574011.017400	574387.710700	574387.707400	3	1	0.787401	575389.035100	575389.029700	576180.070000	576180.066400	CCNP001445	0
76	1	0.234880	578683.686000	578683.681000	578923.775300	578923.771800	3	1	0.387534	579924.863200	579924.842200	580315.637500	580315.634200	CCNP001445	1
77	1	0.420287	582819.269599	582819.262800	583243.576700	583243.573500	2	1	0.692435	584244.535400	584244.530499	584940.228300	584940.224900	CCNP001445	0
78	1	0.028105	587443.804700	587443.799700	587483.840700	587483.837300	2	1	0.491086	588484.863300	588484.858200	588979.814600	588979.811500	CCNP001445	1
79	1	0.355338	591483.424100	591483.417900	591844.097000	591844.093600	3	2	0.931342	592845.105900	592845.101200	593779.780800	593779.777500	CCNP001445	0
80	1	0.410590	596283.372700	596283.367400	596699.437799	596699.434700	3	1	0.435223	597700.411900	597700.406600	598139.306400	598139.302800	CCNP001445	1
81	1	0.356285	600643.000400	600642.995300	601011.998300	601011.994500	2	1	1.155682	602012.963700	602012.958700	603171.900900	603171.897300	CCNP001445	1
82	1	0.538104	605695.947900	605695.943200	606243.757500	606243.754200	2	1	0.875388	607244.882800	607244.876700	608123.823500	608123.820200	CCNP001445	1
83	1	0.381213	610627.369100	610627.363400	611020.032900	611020.029400	2	1	1.459294	612020.996400	612020.990100	613483.600100	613483.596500	CCNP001445	1
84	1	0.251420	615987.177500	615987.172000	616244.044600	616244.040200	3	2	0.891973	617244.942500	617244.937500	618140.070499	618140.067100	CCNP001445	1
85	1	0.499335	620643.670500	620643.665900	621155.592900	621155.588500	3	1	0.604025	622156.561500	622156.555500	622763.726800	622763.723600	CCNP001445	1
86	2	0.498733	625267.054000	625267.049400	625771.564200	625771.559800	3	2	0.859710	626772.608799	626772.604000	627635.745400	627635.742100	CCNP001445	0
87	1	0.351975	630139.573600	630139.566000	630507.659100	630507.655900	2	1	0.388258	631508.680600	631508.674100	631900.103200	631900.099800	CCNP001445	1
88	1	0.458582	634403.643900	634403.638999	634867.823500	634867.820300	3	1	0.675277	635868.791699	635868.786700	636547.559000	636547.555900	CCNP001445	0
89	1	0.331383	639051.107300	639051.102499	639387.466800	639387.463100	3	1	0.418846	640388.650599	640388.645100	640811.741300	640811.738100	CCNP001445	0
90	1	0.129586	643315.069300	643315.064100	643452.001800	643451.998400	3	1	0.875393	644453.001000	644452.996000	645331.771200	645331.768100	CCNP001445	0
91	2	0.172202	647835.486900	647835.482000	648011.905800	648011.902400	3	2	0.738639	649012.890800	649012.882900	649755.589700	649755.584400	CCNP001445	0
92	1	0.794773	652259.202300	652259.197600	653067.456400	653067.452800	2	1	0.627412	654068.372400	654068.366900	654699.637100	654699.632900	CCNP001445	0
93	1	0.834763	657202.899600	657202.894400	658043.804800	658043.801600	2	2	0.331051	659044.772800	659044.768100	659379.611800	659379.607600	CCNP001445	1
94	1	0.579204	661883.318700	661883.313400	662468.137800	662468.134500	2	1	0.475219	663469.142600	663469.136500	663947.761400	663947.758300	CCNP001445	0
95	1	0.363929	666451.359700	666451.354600	666819.584300	666819.581000	2	1	0.507856	667820.554500	667820.548200	668331.761700	668331.758600	CCNP001445	1
96	1	0.636493	670835.273000	670835.268300	671475.834300	671475.831100	2	1	0.891140	672476.807700	672476.801700	673371.383300	673371.379600	CCNP001445	1
97	1	0.345871	675874.910100	675874.904400	676235.479600	676235.475800	2	1	0.475169	677236.493200	677236.487700	677715.372300	677715.368600	CCNP001445	1
98	1	0.476529	680219.020600	680219.015000	680699.860000	680699.856600	3	1	0.443712	681700.864300	681700.859100	682147.705300	682147.702000	CCNP001445	1
99	1	0.436040	684651.381900	684651.376600	685091.668100	685091.664900	2	1	0.523580	686092.678000	686092.673300	686619.670500	686619.667100	CCNP001445	1
100	2	0.473081	689123.497000	689123.489399	689612.087500	689612.084100	2	2	0.723817	690613.049600	690613.043100	691340.035000	691340.031700	CCNP001445	1
101	1	0.380112	693843.635400	693843.629400	694235.714700	694235.711100	3	1	0.115498	695236.645200	695236.640400	695355.627500	695355.624000	CCNP001445	1
102	1	0.251416	697859.195000	697859.189700	698123.897900	698123.894500	3	1	1.283676	699124.929200	699124.923400	700411.825000	700411.821700	CCNP001445	1
103	1	0.785495	702915.106900	702915.102000	703707.823200	703707.820000	2	2	1.114975	704708.781700	704708.776700	705827.407800	705827.404300	CCNP001445	1
104	1	0.359775	708330.998500	708330.992700	708699.862400	708699.858200	2	1	0.506780	709700.851799	709700.845700	710211.316700	710211.313000	CCNP001445	0
105	1	0.400704	712714.918600	712714.913400	713123.561200	713123.556600	2	1	0.635579	714124.593500	714124.588300	714763.516100	714763.512700	CCNP001445	0
106	1	0.355138	717267.127200	717267.122300	717627.577000	717627.573700	3	1	0.451196	718628.624100	718628.615000	719083.409900	719083.406300	CCNP001445	0
107	2	0.362407	721587.007700	721587.002800	721955.297200	721955.292600	2	1	0.723547	722956.335900	722956.329000	723683.516500	723683.513300	CCNP001445	1
108	1	0.091617	726187.228400	726187.222700	726283.819000	726283.815400	2	1	0.458326	727285.118999	727285.111200	727748.054900	727748.050500	CCNP001445	0
109	1	0.371771	730251.632200	730251.626700	730627.607000	730627.603800	2	1	0.915455	731628.669400	731628.664000	732547.514800	732547.511600	CCNP001445	0
110	1	1.236186	735051.148200	735051.142300	736291.695100	736291.691600	2	1	0.707625	737292.742300	737292.737300	738003.727600	738003.724299	CCNP001445	0
111	1	0.576646	740508.493100	740508.488400	741099.393200	741099.389700	3	2	0.923917	742100.366199	742100.359800	743027.537800	743027.534600	CCNP001445	0
112	1	0.423494	745531.019800	745531.014700	745963.467800	745963.463800	2	1	0.563962	746964.415100	746964.408200	747531.692500	747531.689300	CCNP001445	0
113	1	0.452495	750035.082100	750035.077100	750491.637500	750491.634300	2	1	0.435476	751492.585999	751492.579800	751931.478800	751931.475699	CCNP001445	0
114	1	0.469276	754434.990400	754434.985500	754908.191400	754908.188100	3	2	1.307469	755909.163300	755909.155800	757219.766300	757219.763000	CCNP001445	1
115	2	0.408783	759723.512100	759723.493299	760148.021699	760148.018400	3	2	0.754742	761149.062600	761149.057100	761907.391600	761907.387800	CCNP001445	1
116	2	0.285253	764410.778800	764410.774000	764707.514800	764707.511600	2	1	1.339874	765708.522799	765708.516300	767051.807000	767051.803500	CCNP001445	1
117	1	0.631127	769555.600300	769555.594400	770203.671700	770203.668499	3	2	1.051316	771204.791300	771204.661700	772259.576600	772259.573400	CCNP001445	0
118	1	0.495401	774763.146500	774763.141400	775267.779600	775267.776400	2	1	0.787391	776268.775500	776268.769300	777059.545599	777059.542200	CCNP001445	1
119	1	0.550460	779563.219700	779563.214900	780123.283100	780123.279400	2	1	0.740274	781124.136400	781124.129600	781867.519300	781867.516000	CCNP001445	0
120	1	0.259829	784370.992000	784370.987300	784635.625000	784635.621700	3	2	0.907717	785636.585100	785636.578900	786547.773799	786547.770500	CCNP001445	0
121	1	0.340275	789051.297700	789051.292900	789395.874100	789395.870700	3	1	0.514785	790396.842800	790396.837100	790915.470900	790915.467300	CCNP001445	0
122	1	0.315682	793419.270299	793419.265700	793739.480400	793739.476200	2	2	0.875860	794740.417400	794740.411400	795619.531500	795619.528200	CCNP001445	0
123	1	0.296344	798123.555900	798123.551000	798435.681600	798435.678300	2	1	0.634914	799436.658000	799436.651600	800075.407100	800075.403500	CCNP001445	0
124	1	0.238560	802578.813100	802578.808200	802827.685100	802827.681799	3	1	0.658802	803828.746200	803828.739300	804491.281600	804491.277900	CCNP001445	1
125	1	0.373678	806994.930600	806994.925499	807379.620800	807379.617500	2	2	1.404101	808380.536300	808380.528200	809787.946000	809787.942800	CCNP001445	1
126	1	0.313890	812291.973300	812291.968500	812619.580400	812619.577100	2	2	0.355893	813620.530700	813620.523800	813979.613900	813979.610600	CCNP001445	0
127	1	0.330875	816483.095200	816483.090500	816820.110500	816820.107000	2	1	0.443087	817821.077300	817821.071300	818267.533400	818267.530200	CCNP001445	0
128	1	0.028047	820771.135200	820771.127500	820803.638200	820803.634900	3	1	0.491782	821804.653400	821804.648300	822299.953900	822299.950500	CCNP001445	1
129	1	0.305964	824803.587500	824803.582000	825115.438700	825115.435000	3	1	1.019959	826116.558900	826116.552900	827142.329700	827142.325400	CCNP001445	1
130	1	0.444107	829645.876100	829645.871100	830099.894200	830099.890900	3	1	1.171714	831100.944600	831100.939600	832276.026600	832276.023100	CCNP001445	1
131	1	0.718769	834779.510100	834779.505200	835507.773300	835507.770000	2	1	1.498814	836508.842900	836508.833300	838012.279600	838012.274800	CCNP001445	0
132	1	0.185066	840515.831600	840515.826800	840707.730700	840707.727400	3	2	0.986681	841708.767300	841708.761800	842699.336600	842699.333100	CCNP001445	0
133	1	0.458456	845202.919800	845202.914500	845667.616200	845667.612900	2	1	0.523479	846668.586700	846668.581100	847195.771200	847195.767800	CCNP001445	0
134	1	1.080935	949758.209600	949758.188800	950843.882900	950843.878700	2	1	1.731549	951844.811200	951844.805700	953579.425500	953579.422400	CCNP001445	0
135	1	0.257717	956084.254500	956084.249500	956347.632900	956347.628700	2	2	0.420055	957348.621200	957348.614600	957772.073600	957772.069500	CCNP001445	1
136	1	0.682950	960275.657300	960275.651299	960972.319800	960972.315600	2	1	0.587118	961973.281300	961973.276500	962563.769100	962563.765900	CCNP001445	0
137	1	0.227748	965068.151500	965068.146500	965300.061200	965300.058000	2	1	0.427598	966301.031100	966301.025900	966731.882500	966731.879100	CCNP001445	0
138	1	0.122666	969236.066300	969236.060500	969363.713800	969363.709500	3	1	1.195422	970364.811900	970364.804100	971563.536200	971563.533100	CCNP001445	1
139	1	0.346209	974067.059200	974067.053699	974419.672600	974419.668400	2	1	0.492042	975420.613800	975420.608600	975916.034300	975916.030800	CCNP001445	0
140	1	0.065773	978420.861700	978420.844100	978491.795900	978491.792500	2	2	0.731827	979492.751900	979492.745600	980227.670600	980227.667400	CCNP001445	0
141	1	0.335377	982731.371600	982731.366400	983075.294600	983075.290800	3	1	0.683654	984076.492700	984076.486900	984763.562200	984763.559100	CCNP001445	0
142	1	0.058356	987267.504900	987267.499600	987331.465500	987331.461300	3	1	0.499614	988332.558700	988332.553200	988835.880599	988835.876600	CCNP001445	1
143	1	0.415828	991339.582300	991339.576900	991771.942300	991771.937700	3	1	0.458858	992772.906000	992772.901200	993235.350700	993235.346600	CCNP001445	1
144	1	0.527529	995739.206400	995739.199500	996283.676500	996283.673100	3	1	0.419657	997284.700400	997284.695500	997707.571200	997707.567900	CCNP001445	0
145	1	0.372041	1000211.476700	1000211.471900	1000595.698300	1000595.694300	3	1	0.962984	1001596.678800	1001596.674300	1002563.295400	1002563.291800	CCNP001445	0
146	2	0.259485	1005066.823600	1005066.818000	1005332.033200	1005332.029700	2	2	0.410474	1006333.072300	1006333.067500	1006747.325400	1006747.321900	CCNP001445	1
147	2	0.539697	1009250.716800	1009250.711300	1009795.569100	1009795.565900	2	2	1.115638	1010796.575800	1010796.570800	1011915.546700	1011915.543400	CCNP001445	0
148	1	0.332278	1014419.047300	1014419.042400	1014755.614500	1014755.610500	3	1	0.707569	1015756.638300	1015756.633699	1016467.661600	1016467.658300	CCNP001445	0
149	2	0.316352	1018971.020800	1018971.014600	1019292.061700	1019292.058400	2	1	1.187230	1020293.164800	1020293.159800	1021483.661900	1021483.658600	CCNP001445	0
150	1	0.314536	1023987.195600	1023987.188200	1024307.344100	1024307.340500	3	1	0.667796	1025308.320400	1025308.315600	1025979.465100	1025979.461900	CCNP001445	1
151	1	0.322412	1028482.933000	1028482.928400	1028811.635300	1028811.632100	3	1	0.347798	1029812.721500	1029812.716800	1030163.777800	1030163.774300	CCNP001445	0
152	1	0.282964	1032667.478100	1032667.473000	1032955.651100	1032955.647600	2	1	0.555653	1033956.642100	1033956.637400	1034515.591899	1034515.588700	CCNP001445	0
153	1	0.156005	1037019.400900	1037019.395900	1037179.515300	1037179.512100	2	1	0.467824	1038180.552200	1038180.543100	1038651.672400	1038651.669200	CCNP001445	1
154	1	0.500774	1041155.819800	1041155.811500	1041659.751800	1041659.748500	2	1	0.363551	1042660.743299	1042660.738600	1043027.519200	1043027.515800	CCNP001445	0
155	1	0.592049	1045531.294200	1045531.289000	1046131.325500	1046131.321800	2	1	0.299701	1047132.438600	1047132.434000	1047435.376000	1047435.372800	CCNP001445	0
156	1	0.415865	1049938.955500	1049938.950200	1050371.933800	1050371.906100	3	1	0.498401	1051372.845400	1051372.839100	1051875.541100	1051875.536900	CCNP001445	1
157	1	0.470140	1054379.149600	1054379.143900	1054859.455200	1054859.451900	2	1	0.995164	1055860.496200	1055860.491400	1056859.275500	1056859.271900	CCNP001445	1
158	1	0.542981	1059362.814600	1059362.809599	1059915.611600	1059915.608400	3	2	0.852196	1060916.609700	1060916.604900	1061772.059700	1061772.055100	CCNP001445	0
159	2	0.178445	1064275.506800	1064275.501500	1064467.800499	1064467.797000	3	1	0.563334	1065468.841400	1065468.836600	1066035.796200	1066035.793000	CCNP001445	0
160	2	0.271639	1068539.527700	1068539.522700	1068827.838400	1068827.835000	3	2	0.795034	1069828.689199	1069828.682400	1070627.442800	1070627.438200	CCNP001445	0
161	1	0.424143	1073130.895299	1073130.890200	1073563.583300	1073563.579900	2	1	0.587942	1074564.602700	1074564.598000	1075155.778700	1075155.775400	CCNP001445	1
162	1	0.682224	1077659.313700	1077659.308000	1078355.357000	1078355.353300	3	1	0.427562	1079356.349300	1079356.344400	1079787.484800	1079787.480500	CCNP001445	0
163	2	0.337286	1082292.297300	1082292.292000	1082643.341200	1082643.337800	3	2	0.947019	1083644.457500	1083644.451900	1084595.630100	1084595.626100	CCNP001445	1
164	1	0.465757	1087099.310200	1087099.305300	1087571.704100	1087571.700700	2	1	0.978297	1088572.710299	1088572.705200	1089555.480700	1089555.476200	CCNP001445	1
165	1	0.522786	1092059.556300	1092059.550800	1092595.397900	1092595.394300	2	1	0.524005	1093596.391900	1093596.387300	1094123.564700	1094123.561500	CCNP001445	1
166	1	0.564224	1096627.308300	1096627.303600	1097203.558400	1097203.555100	2	1	0.723424	1098204.561200	1098204.556200	1098931.513800	1098931.510600	CCNP001445	1
167	1	0.404081	1101435.029600	1101435.023800	1101843.304100	1101843.301000	2	1	0.371967	1102844.333400	1102844.328700	1103219.557500	1103219.554300	CCNP001445	0
168	2	0.272463	1105723.439000	1105723.420300	1106011.916500	1106011.913200	2	2	0.410980	1107012.972600	1107012.965200	1107427.569200	1107427.565700	CCNP001445	1
169	1	0.528125	1109931.324000	1109931.319200	1110467.601600	1110467.598300	2	1	0.459079	1111468.514000	1111468.494600	1111931.479500	1111931.476200	CCNP001445	0
170	1	0.564347	1114434.999800	1114434.994900	1115003.593500	1115003.589900	2	2	0.587709	1116004.696800	1116004.692200	1116595.711600	1116595.708300	CCNP001445	1
171	2	0.849846	1119099.326800	1119099.321600	1119955.777500	1119955.774200	2	2	0.459564	1120956.800900	1120956.796300	1121419.561100	1121419.557900	CCNP001445	0
172	2	0.376103	1123923.313700	1123923.308200	1124315.501600	1124315.498500	3	1	0.508086	1125316.499900	1125316.495200	1125827.800700	1125827.797200	CCNP001445	0
173	1	0.528531	1128331.613699	1128331.608900	1128867.833400	1128867.829900	2	2	0.851443	1129869.073500	1129869.067700	1130723.863700	1130723.860400	CCNP001445	1
174	1	0.659843	1133227.578700	1133227.572900	1133899.416800	1133899.413300	3	1	0.979643	1134900.377500	1134900.370300	1135883.617300	1135883.614100	CCNP001445	1
175	1	0.377618	1138387.094399	1138387.089100	1138771.333700	1138771.330200	2	1	0.874598	1139772.857800	1139772.852200	1140651.477700	1140651.474500	CCNP001445	0
176	1	0.092900	1143154.766300	1143154.761500	1143251.669200	1143251.665900	2	1	0.539492	1144252.668400	1144252.663900	1144795.675900	1144795.672700	CCNP001445	1
177	1	0.297406	1147300.469399	1147300.464400	1147603.480700	1147603.477499	2	1	0.867186	1148604.522500	1148604.517800	1149475.366400	1149475.362200	CCNP001445	0
178	2	0.365778	1151979.112000	1151979.087300	1152355.337300	1152355.299000	2	2	0.667236	1153356.338500	1153356.333600	1154027.369699	1154027.366100	CCNP001445	1
179	2	0.519252	1156531.027200	1156531.022200	1157059.301100	1157059.297500	3	2	0.955342	1158060.417300	1158060.411700	1159019.320800	1159019.317400	CCNP001445	0
180	1	0.232228	1161523.008900	1161523.003200	1161771.559800	1161771.556499	3	1	1.042885	1162772.748000	1162772.742700	1163819.515500	1163819.512200	CCNP001445	0
