
trial	choice1	rts1	stim1ons_sl	stim1ons_ms	choice1ons_sl	choice1ons_ms	state	choice2	rts2	stim2ons_sl	stim2ons_ms	choice2ons_sl	choice2ons_ms	SC_ID	won
22	2	0.490209	111635.270200	111635.264000	112131.561700	112131.558400	3	2	1.019661	113132.586500	113132.581900	114155.676400	114155.673300	CCNP001368	0
23	1	0.336765	116659.209000	116659.203400	117011.463500	117011.460100	2	2	0.859692	118012.468200	118012.448400	118875.608300	118875.605100	CCNP001368	0
24	1	0.532355	121379.403500	121379.388300	121923.845600	121923.834600	2	2	0.818913	122924.897000	122924.892000	123747.246400	123747.243100	CCNP001368	1
25	1	0.545514	126250.826700	126250.820200	126803.409700	126803.406600	2	2	1.346649	127804.490100	127804.470100	129155.084500	129155.080600	CCNP001368	1
26	2	0.424684	131658.879700	131658.874700	132099.278700	132099.275500	2	2	1.699734	133100.299800	133100.295200	134803.840700	134803.836400	CCNP001368	1
27	2	0.334858	137307.837400	137307.831700	137659.463900	137659.460700	3	1	1.194725	138660.438900	138660.434200	139859.189800	139859.185500	CCNP001368	1
28	1	1.125094	142362.772300	142362.766100	143499.977300	143499.973900	3	1	0.986696	144501.165300	144501.160500	145491.226100	145491.207300	CCNP001368	1
29	1	0.339455	147994.681100	147994.675500	148347.397100	148347.393800	3	1	0.730717	149348.459400	149348.454900	150083.482200	150083.478100	CCNP001368	0
30	2	0.811970	152586.984500	152586.965200	153403.127300	153403.123800	2	2	1.067742	154404.268400	154404.263200	155475.556900	155475.553600	CCNP001368	0
31	1	0.755372	157979.407500	157979.400700	158747.054800	158747.051200	2	1	0.315790	159748.057700	159748.052600	160067.430600	160067.427400	CCNP001368	1
32	1	1.650944	162571.355000	162571.349800	164227.260200	164227.255900	2	2	1.610923	165228.388300	165228.383500	166843.306000	166843.301400	CCNP001368	0
33	2	0.661505	169346.942200	169346.936200	170019.550700	170019.547000	3	1	0.851509	171020.529100	171020.524600	171875.428800	171875.425200	CCNP001368	0
34	1	0.676440	174378.873000	174378.866800	175067.792700	175067.789400	2	2	0.778295	176068.882800	176068.877600	176851.061600	176851.058100	CCNP001368	0
35	1	0.676590	179354.588800	179354.584100	180035.482300	180035.478900	2	1	0.386381	181036.678800	181036.673600	181427.018300	181427.014600	CCNP001368	0
36	2	1.221896	183930.699500	183930.693100	185163.253400	185163.250200	3	1	0.499528	186164.434800	186164.429500	186667.302200	186667.299100	CCNP001368	1
37	0	0.000000	189170.853700	189170.847200	0.000000	0.000000
38	1	0.352579	193174.429700	193174.409700	193531.098800	193531.095100	3	1	0.851783	194532.248200	194532.243000	195387.461900	195387.458700	CCNP001368	0
39	1	0.678842	197891.575500	197891.566600	198587.261500	198587.258300	2	2	0.947000	199588.453700	199588.448600	200539.294400	200539.291300	CCNP001368	0
40	1	0.337072	203043.145800	203043.139900	203395.251100	203395.248100	2	2	0.979359	204396.331200	204396.325600	205379.110000	205379.106900	CCNP001368	1
41	2	0.376250	207882.831500	207882.825800	208267.604900	208267.601700	2	1	0.515166	209268.742800	209268.737700	209787.240100	209787.237000	CCNP001368	0
42	2	0.279292	212291.566700	212291.559600	212587.343700	212587.340600	3	1	0.595061	213588.501800	213588.496800	214187.283600	214187.280500	CCNP001368	0
43	1	0.351293	216691.487800	216691.482000	217059.368300	217059.365100	2	2	0.842938	218060.373000	218060.368000	218907.116000	218907.112000	CCNP001368	0
44	1	0.282388	221410.889900	221410.883500	221707.372000	221707.367900	3	1	0.618590	222708.566800	222708.561800	223331.472800	223331.468800	CCNP001368	1
45	1	0.274116	225835.110900	225835.101600	226115.760700	226115.757100	3	1	0.707641	227116.751300	227116.746000	227827.698700	227827.695600	CCNP001368	1
46	1	0.117224	230331.317100	230331.310900	230459.053700	230459.050200	2	1	1.235850	231460.086100	231460.080900	232699.215200	232699.212100	CCNP001368	1
47	2	1.954590	235202.979300	235202.973000	237163.555200	237163.551100	3	1	1.339329	238164.652900	238164.647500	239507.641000	239507.637400	CCNP001368	0
48	1	0.274217	242011.317800	242011.311600	242299.124300	242299.121200	3	2	0.459670	243300.405600	243300.387100	243763.485500	243763.481600	CCNP001368	1
49	1	0.976478	246267.211300	246267.205300	247251.155000	247251.151700	3	2	0.555252	248252.362600	248252.357300	248811.092700	248811.089200	CCNP001368	1
50	1	0.262672	251314.847200	251314.841700	251587.331600	251587.328600	3	1	0.738974	252588.552800	252588.547500	253331.293300	253331.290200	CCNP001368	1
51	2	0.401829	255835.106500	255835.100800	256243.184200	256243.181100	3	1	0.811298	257244.405400	257244.399500	258059.191900	258059.188700	CCNP001368	1
52	1	0.492351	260562.876400	260562.870300	261067.182800	261067.179600	3	2	0.739311	262068.355300	262068.350700	262811.196500	262811.193400	CCNP001368	0
53	1	0.725803	265314.864700	265314.859200	266051.193900	266051.190400	2	2	0.722830	267052.360200	267052.354500	267779.049800	267779.046300	CCNP001368	1
54	2	0.528364	270282.809900	270282.805100	270819.648700	270819.645600	2	2	0.626786	271820.862800	271820.857600	272451.264000	272451.260400	CCNP001368	1
55	1	0.291981	274955.168100	274955.155500	275251.293000	275251.290000	2	2	0.811048	276252.481800	276252.476300	277067.132400	277067.129300	CCNP001368	1
56	1	0.331340	279571.234700	279571.227600	279907.178600	279907.174900	2	2	0.890712	280908.428200	280908.423300	281803.440000	281803.435900	CCNP001368	1
57	2	0.587639	284307.286400	284307.268300	284899.044100	284899.040500	2	2	0.779499	285900.318700	285900.313700	286683.224100	286683.221100	CCNP001368	0
58	1	0.675937	289186.887000	289186.882100	289867.241200	289867.238100	2	1	0.995375	290868.501800	290868.482200	291867.139100	291867.136000	CCNP001368	1
59	1	0.492073	294371.082000	294371.076800	294867.216200	294867.213100	2	2	0.818554	295868.441400	295868.435900	296691.124700	296691.120500	CCNP001368	0
60	1	0.315298	299194.868900	299194.863900	299523.373000	299523.369900	2	1	0.770555	300524.650600	300524.632300	301299.071100	301299.067700	CCNP001368	0
61	2	0.755110	303802.750500	303802.745300	304563.247000	304563.244000	3	1	0.899491	305564.532400	305564.527200	306467.363500	306467.360400	CCNP001368	0
62	1	0.548034	308971.240500	308971.235500	309523.449300	309523.446300	2	1	0.826238	310524.765700	310524.760900	311355.045200	311355.041800	CCNP001368	0
63	2	1.176497	313859.121100	313859.115200	315051.331200	315051.328000	2	1	0.971082	316052.515600	316052.510900	317027.065400	317027.062300	CCNP001368	0
64	1	0.765872	319530.670500	319530.665700	320307.470300	320307.465800	2	2	1.387683	321308.735700	321308.730600	322699.745300	322699.742100	CCNP001368	1
65	1	0.491217	325203.470800	325203.465900	325699.428500	325699.425400	2	2	0.403285	326700.593800	326700.588500	327107.188500	327107.185200	CCNP001368	1
66	2	0.594181	329611.070700	329611.060600	330219.083500	330219.080000	3	1	0.586821	331220.386300	331220.380900	331810.974500	331810.971100	CCNP001368	0
67	1	1.264345	338504.093300	338504.061000	339771.359600	339771.356600	2	2	1.290945	340772.650700	340772.632600	342067.299900	342067.295700	CCNP001368	0
68	1	0.379649	344570.901300	344570.896200	344955.260500	344955.256400	2	2	0.850446	345956.519200	345956.513800	346810.811600	346810.806900	CCNP001368	0
69	1	0.894336	349314.615100	349314.610100	350219.057200	350219.053700	2	1	0.243208	351220.426100	351220.420900	351467.119100	351467.115400	CCNP001368	0
70	1	0.628813	353970.552400	353970.547600	354603.420900	354603.417800	2	2	0.723513	355604.368600	355604.361800	356331.399600	356331.396400	CCNP001368	1
71	1	1.425887	358834.933600	358834.928200	360267.452600	360267.449500	3	1	0.795988	361268.432200	361268.426100	362067.810100	362067.806900	CCNP001368	0
72	1	0.675703	364571.310500	364571.305500	365251.124800	365251.121700	2	1	0.955782	366252.062600	366252.055600	367211.098900	367211.095900	CCNP001368	1
73	1	0.822770	369714.504300	369714.499000	370547.566800	370547.563400	2	2	1.282803	371548.551800	371548.545400	372834.925600	372834.921500	CCNP001368	0
74	2	1.500815	375338.453700	375338.449000	376843.503400	376843.499600	3	1	0.875369	377844.476100	377844.461200	378723.285500	378723.282200	CCNP001368	1
75	1	0.705102	381227.327900	381227.320700	381947.031900	381947.028300	2	2	0.771445	382948.270200	382948.262600	383723.225100	383723.222000	CCNP001368	1
76	1	0.881650	386227.400900	386227.395600	387123.228400	387123.225400	2	2	0.737352	388124.624400	388124.617900	388867.737100	388867.733700	CCNP001368	1
77	1	0.339494	391371.419300	391371.413900	391714.926400	391714.922900	2	2	0.555906	392715.903000	392715.897200	393275.135800	393275.132600	CCNP001368	0
78	2	0.355749	395778.715000	395778.709500	396147.173000	396147.169900	3	1	0.419051	397148.102400	397148.095100	397570.824100	397570.820300	CCNP001368	0
79	1	0.367572	400074.773400	400074.765100	400459.294100	400459.290900	3	1	1.035666	401460.252100	401460.246900	402499.235700	402499.232700	CCNP001368	0
80	2	0.987005	405003.119900	405003.114000	405995.144600	405995.141300	3	1	0.419823	406996.115200	406996.108900	407419.382500	407419.379400	CCNP001368	0
81	1	0.371128	409923.052700	409923.031200	410299.081900	410299.078600	3	2	0.507231	411300.099800	411300.093000	411811.382800	411811.378700	CCNP001368	0
82	2	0.406418	414314.976100	414314.971000	414731.377100	414731.374100	3	1	0.459443	415732.397400	415732.390400	416195.191500	416195.188300	CCNP001368	0
83	1	0.463524	418698.769600	418698.764400	419171.636800	419171.633500	2	2	0.875661	420172.585000	420172.579600	421051.531400	421051.528200	CCNP001368	1
84	1	0.651963	423555.093700	423555.087500	424211.255000	424211.251900	2	2	0.490868	425212.240900	425212.233100	425706.961300	425706.957700	CCNP001368	1
85	1	0.930117	428210.897000	428210.891000	429155.207400	429155.204400	2	1	0.331718	430156.217200	430156.212100	430491.286200	430491.282800	CCNP001368	0
86	1	0.514970	432994.820000	432994.815100	433523.218400	433523.215300	2	2	0.651628	434524.406100	434524.398900	435179.120800	435179.117700	CCNP001368	0
87	2	1.168410	437682.632400	437682.627000	438860.047700	438860.044500	2	1	0.858883	439861.064800	439861.058700	440723.494300	440723.491100	CCNP001368	0
88	1	0.337704	443227.524600	443227.519200	443579.209400	443579.206200	3	1	0.923736	444580.195500	444580.189700	445507.350100	445507.346500	CCNP001368	0
89	1	0.361465	448011.108200	448011.102700	448386.925400	448386.922000	3	2	0.556316	449387.815100	449387.802900	449947.326100	449947.323000	CCNP001368	1
90	2	0.809074	452450.824300	452450.819000	453267.170000	453267.167000	2	2	0.427191	454268.124700	454268.117800	454699.145300	454699.141100	CCNP001368	1
91	2	0.098365	457202.422600	457202.417100	457307.251800	457307.247400	2	2	0.787237	458308.346900	458308.327100	459099.297500	459099.294500	CCNP001368	1
92	1	0.219317	461602.773100	461602.767900	461827.422100	461827.418900	2	2	0.771616	462828.385900	462828.379200	463603.231500	463603.228300	CCNP001368	1
93	1	0.075325	466106.920800	466106.911600	466186.862100	466186.858500	2	2	0.763780	467187.853200	467187.841900	467955.058600	467955.055500	CCNP001368	1
94	1	0.783942	470459.407200	470459.401700	471259.181700	471259.178500	3	1	0.898807	472260.229600	472260.224300	473163.553400	473163.549700	CCNP001368	1
95	1	0.456183	475667.046500	475667.036000	476131.165200	476131.162200	2	2	0.627618	477132.163400	477132.157500	477763.015600	477763.012500	CCNP001368	1
96	1	0.656589	480266.372500	480266.367100	480931.532500	480931.529400	2	2	0.771615	481932.456500	481932.449800	482707.562000	482707.557700	CCNP001368	1
97	1	0.465655	485211.093300	485211.088200	485691.114500	485691.110900	2	2	0.619998	486692.017600	486692.012500	487315.233800	487315.230700	CCNP001368	0
98	2	0.545477	489818.903400	489818.898400	490370.944800	490370.941300	3	1	0.732135	491371.905700	491371.899600	492107.511600	492107.507600	CCNP001368	0
99	1	0.178024	494611.602000	494611.595200	494803.212400	494803.209100	3	1	0.779049	495804.530200	495804.519900	496587.077800	496587.074700	CCNP001368	0
100	1	0.124598	499091.305700	499091.299400	499219.205500	499219.202300	3	1	0.540047	500220.187300	500220.181700	500763.622400	500763.604300	CCNP001368	1
101	1	0.088612	503267.186600	503267.181800	503363.511600	503363.508400	2	1	0.307336	504364.447900	504364.442400	504675.000800	504674.997400	CCNP001368	0
102	2	0.851830	507178.894300	507178.888200	508043.389000	508043.385700	2	1	0.443341	509044.346100	509044.340400	509491.422900	509491.419600	CCNP001368	1
103	1	0.698886	511994.808100	511994.802700	512707.167300	512707.164300	2	2	0.707439	513708.550100	513708.545300	514419.571400	514419.568300	CCNP001368	1
104	1	0.842778	516923.155500	516923.150200	517771.027300	517771.023800	2	2	1.379692	518772.113800	518772.108100	520155.162600	520155.159600	CCNP001368	0
105	2	0.264275	522659.103400	522659.097800	522939.303700	522939.300500	3	1	0.467753	523940.260300	523940.255200	524411.389000	524411.385200	CCNP001368	1
106	2	0.222430	526914.887800	526914.882900	527147.374300	527147.371100	2	1	0.578832	528148.333000	528148.326900	528731.287200	528731.283000	CCNP001368	1
107	1	0.337377	531234.727700	531234.722300	531579.009900	531579.006800	2	2	0.803820	532580.043300	532580.036500	533387.265600	533387.262300	CCNP001368	1
108	2	0.500535	535891.112000	535891.100200	536395.043200	536395.039700	3	1	0.852227	537396.060500	537396.054100	538251.560100	538251.556800	CCNP001368	0
109	2	0.699738	540755.078000	540755.073000	541459.032200	541459.029100	3	1	0.627175	542460.070700	542460.064400	543091.064600	543091.060000	CCNP001368	0
110	1	0.674876	545594.400900	545594.395900	546283.118400	546283.115300	3	2	0.787924	547284.042400	547284.036300	548075.207600	548075.204500	CCNP001368	0
111	2	0.587833	550579.058200	550579.053300	551179.407300	551179.403900	3	1	0.314919	552180.439600	552180.428600	552499.237600	552499.233400	CCNP001368	1
112	1	0.666691	555002.777900	555002.772800	555675.032800	555675.029500	3	1	0.507707	556676.330400	556676.324500	557187.342000	557187.339000	CCNP001368	1
113	1	0.612894	559691.284100	559691.261400	560307.820800	560307.801900	2	2	1.315153	561308.735500	561308.729600	562627.459700	562627.456500	CCNP001368	1
114	1	1.029137	565130.968700	565130.963700	566171.119500	566171.116400	2	2	0.668234	567172.130700	567172.125800	567843.685300	567843.682100	CCNP001368	1
115	1	0.780834	570347.162000	570347.157300	571139.301000	571139.297900	3	2	0.562990	572140.290200	572140.283700	572706.782500	572706.778900	CCNP001368	0
116	1	0.346261	575210.779000	575210.772300	575571.150100	575571.147100	2	2	1.003512	576572.134200	576572.128700	577579.012400	577579.009200	CCNP001368	0
117	1	0.519590	580082.667200	580082.662000	580611.215000	580611.211800	3	1	0.547644	581612.349900	581612.343200	582163.322200	582163.319200	CCNP001368	1
118	1	0.639325	584666.948500	584666.943200	585314.938700	585314.935300	2	2	1.012234	586315.917200	586315.911300	587331.242400	587331.239300	CCNP001368	1
119	2	0.457434	589834.735100	589834.729900	590299.262900	590299.259900	3	1	0.323610	591300.267700	591300.260500	591627.377000	591627.373800	CCNP001368	0
120	2	0.269532	594131.340300	594131.334100	594411.520600	594411.517400	2	1	0.290643	595412.559300	595412.553700	595706.947100	595706.942800	CCNP001368	0
121	2	0.138150	598211.686400	598211.681400	598363.354400	598363.351200	2	2	0.427549	599364.214800	599364.208700	599795.067300	599795.064100	CCNP001368	1
122	2	0.614635	602298.768300	602298.763300	602922.986500	602922.982900	3	2	0.739491	603923.952900	603923.947500	604666.823800	604666.820100	CCNP001368	1
123	2	0.564464	607170.495600	607170.489600	607739.350400	607739.347300	3	1	0.691571	608740.374700	608740.369400	609435.380800	609435.377400	CCNP001368	0
124	1	0.276425	611938.766400	611938.756000	612219.301300	612219.298200	3	2	0.459538	613220.227600	613220.221200	613683.345800	613683.342800	CCNP001368	0
125	1	0.163965	616186.787200	616186.782100	616355.621400	616355.618200	2	2	0.787286	617356.596500	617356.590200	618147.523400	618147.520200	CCNP001368	1
126	1	0.256499	620650.927300	620650.922400	620915.030500	620915.027400	2	2	0.899992	621915.936000	621915.930900	622819.032100	622819.029000	CCNP001368	1
127	1	0.226045	625322.766700	625322.761100	625555.102200	625555.097700	2	2	0.914953	626556.106000	626556.099900	627474.960900	627474.956800	CCNP001368	1
128	1	0.186763	629979.534700	629979.528800	630179.229100	630179.224900	2	2	0.867414	631180.240700	631180.232600	632051.014100	632051.010800	CCNP001368	1
129	1	0.316783	634554.430500	634554.425600	634875.040600	634875.037600	2	2	0.627921	635875.868800	635875.862700	636507.051700	636507.048600	CCNP001368	1
130	2	0.234177	639010.962400	639010.957400	639259.182400	639259.179400	2	2	1.075625	640260.115700	640260.110000	641339.072800	641339.069700	CCNP001368	1
131	2	0.112813	643842.669900	643842.664600	643971.172300	643971.169200	3	1	0.851496	644972.273200	644972.263800	645827.236000	645827.232800	CCNP001368	0
132	1	0.269545	648330.442200	648330.436700	648611.316100	648611.313000	3	2	0.282876	649612.251700	649612.245000	649899.333600	649899.329300	CCNP001368	0
133	1	0.730590	652402.624400	652402.619300	653139.120800	653139.117500	2	2	0.779150	654140.012900	654140.007300	654922.853000	654922.849100	CCNP001368	0
134	2	1.780807	662442.830700	662442.825300	664227.073000	664227.069900	3	1	0.595703	665228.044600	665228.033800	665827.095700	665827.092300	CCNP001368	0
135	1	0.237163	668331.592500	668331.587200	668578.916700	668578.913300	2	1	0.844026	669579.821300	669579.816000	670427.222600	670427.219500	CCNP001368	1
136	2	0.557490	672930.701900	672930.696700	673499.217000	673499.213900	3	2	0.627736	674500.104000	674500.096900	675131.153800	675131.150700	CCNP001368	0
137	1	0.225117	677634.609000	677634.603500	677866.974800	677866.971400	3	1	1.020107	678867.943400	678867.936100	679891.473200	679891.469700	CCNP001368	0
138	2	0.130711	682395.495800	682395.489200	682539.195700	682539.192400	3	1	0.556172	683540.047200	683540.041500	684099.519500	684099.516100	CCNP001368	1
139	2	0.242652	686602.926200	686602.921300	686851.071800	686851.068700	3	1	0.611935	687852.003700	687851.998500	688467.447600	688467.444100	CCNP001368	0
140	1	0.580450	690970.900800	690970.895600	691555.366700	691555.363500	3	2	0.931467	692556.302300	692556.296000	693491.398900	693491.394300	CCNP001368	0
141	1	0.418671	695994.912800	695994.908000	696427.217500	696427.214300	2	1	0.787819	697428.172400	697428.166300	698219.200600	698219.197600	CCNP001368	0
142	1	0.194927	700722.592400	700722.586500	700922.991700	700922.988600	2	2	0.803840	701923.940800	701923.935200	702731.106400	702731.103200	CCNP001368	1
143	1	0.281263	705234.625500	705234.620200	705523.002500	705522.999200	2	2	0.451638	706523.937600	706523.931800	706978.942700	706978.939600	CCNP001368	1
144	1	0.278633	709482.548100	709482.541800	709770.867200	709770.863800	2	2	0.324140	710771.782900	710771.777400	711099.178900	711099.175500	CCNP001368	0
145	1	0.626026	713602.597600	713602.592700	714235.066600	714235.062600	2	2	0.291177	715236.001300	715235.993400	715530.947800	715530.943900	CCNP001368	0
146	1	0.297334	718034.385200	718034.380100	718339.182000	718339.178600	2	2	0.875705	719340.124700	719340.117800	720219.220700	720219.217600	CCNP001368	1
147	1	0.378691	722722.579400	722722.574000	723107.271200	723107.268000	3	1	1.147285	724109.011900	724109.002000	725259.278100	725259.274900	CCNP001368	0
148	1	0.259779	727762.738600	727762.733600	728034.941400	728034.938200	2	2	0.587732	729035.883800	729035.878100	729627.062500	729627.059400	CCNP001368	0
149	1	0.340683	732130.456300	732130.450800	732482.865900	732482.862300	3	1	0.827783	733483.837600	733483.830600	734314.980300	734314.977200	CCNP001368	1
150	1	0.313896	736818.458800	736818.453300	737139.137700	737139.134700	2	2	0.892093	738140.011200	738140.005200	739035.409400	739035.406300	CCNP001368	1
151	1	0.371367	741538.820100	741538.815100	741914.815100	741914.811700	2	2	0.595920	742915.683600	742915.678500	743514.937200	743514.934000	CCNP001368	0
152	1	0.162272	746018.578800	746018.574000	746187.349200	746187.346000	2	2	0.475290	747188.320700	747188.313600	747666.890700	747666.887500	CCNP001368	0
153	1	0.972108	750170.182300	750170.177000	751147.172400	751147.169300	3	2	0.403833	752148.151000	752148.144900	752555.214200	752555.211100	CCNP001368	0
154	1	0.376065	755058.722500	755058.716800	755451.307800	755451.304700	2	2	0.523952	756452.278100	756452.264600	756979.397300	756979.394000	CCNP001368	1
155	1	0.431053	759483.015300	759483.008500	759923.106600	759923.103400	2	2	0.595032	760924.052300	760924.046100	761523.151100	761523.147000	CCNP001368	1
156	2	1.681024	764026.501000	764026.495300	765723.146500	765723.143400	2	1	0.715740	766724.060100	766724.053900	767443.269900	767443.266700	CCNP001368	0
157	2	0.148507	769946.997900	769946.982600	770107.034700	770107.031400	2	2	1.003119	771108.334200	771108.328400	772115.316500	772115.313300	CCNP001368	1
158	1	0.050030	774618.784600	774618.780200	774675.260600	774675.257200	2	2	1.171683	775676.139600	775676.133900	776851.119700	776851.116600	CCNP001368	1
159	1	0.212649	779354.572300	779354.567400	779571.024400	779571.021300	2	2	0.899715	780571.882800	780571.877200	781475.073100	781475.069900	CCNP001368	1
160	1	0.339189	783978.462400	783978.456600	784331.169100	784331.166000	3	2	0.323719	785332.091200	785332.085500	785659.094000	785659.090800	CCNP001368	0
161	1	0.459618	788162.826000	788162.821300	788635.041100	788635.038000	2	2	0.683870	789636.015600	789636.010200	790323.229400	790323.226300	CCNP001368	1
162	2	0.809139	792826.849300	792826.844400	793651.135900	793651.132900	2	1	0.683579	794652.094000	794652.087200	795338.969600	795338.966400	CCNP001368	0
163	2	0.257105	797842.773400	797842.767600	798115.576700	798115.573400	2	2	1.283557	799116.562300	799116.557200	800403.268900	800403.265700	CCNP001368	0
164	1	0.371344	802906.559600	802906.553900	803283.242300	803283.239000	3	1	0.955539	804284.146300	804284.139500	805243.084800	805243.081400	CCNP001368	1
165	1	0.228364	807746.787900	807746.780300	807987.194300	807987.191300	2	1	0.579466	808988.154500	808988.149300	809571.197600	809571.194200	CCNP001368	0
166	1	0.183238	812075.985400	812075.980100	812275.227200	812275.223000	3	1	0.771530	813276.198600	813276.193000	814051.098800	814051.095600	CCNP001368	1
167	1	0.484893	816554.584200	816554.579000	817043.299900	817043.296700	2	2	0.323966	818044.183800	818044.178100	818371.381100	818371.377800	CCNP001368	1
168	1	0.487195	820875.075500	820875.070200	821379.125000	821379.121800	2	2	0.859617	822380.038100	822380.032100	823242.894400	823242.891300	CCNP001368	1
169	1	1.235570	825746.438800	825746.433000	826994.976800	826994.973300	2	2	0.619170	827995.933300	827995.926800	828618.760800	828618.756400	CCNP001368	0
170	1	0.140837	831122.379300	831122.374200	831267.166900	831267.163500	2	2	0.523773	832268.180600	832268.175000	832795.515000	832795.511800	CCNP001368	1
171	1	0.526309	835299.007600	835298.999500	835834.970300	835834.967200	2	2	0.331903	836835.936600	836835.929700	837171.061500	837171.058500	CCNP001368	1
172	1	0.323583	839674.962900	839674.956800	840002.798100	840002.794500	2	2	0.420148	841003.749500	841003.743800	841427.123000	841427.119800	CCNP001368	1
173	1	0.316387	843930.539800	843930.534700	844258.908200	844258.904700	3	1	0.979865	845259.824400	845259.817900	846243.000900	846242.997800	CCNP001368	1
174	1	0.076854	848746.363700	848746.358900	848835.709100	848835.705600	3	2	0.354323	849836.664400	849836.658600	850194.906600	850194.903000	CCNP001368	1
175	1	0.269822	852698.266800	852698.261400	852979.317400	852979.313300	2	2	0.844001	853980.235800	853980.230200	854827.408000	854827.404800	CCNP001368	1
176	1	0.748183	857330.953200	857330.947800	858090.843700	858090.840000	2	1	1.122661	859091.990300	859091.985400	860218.906600	860218.903100	CCNP001368	1
177	1	0.332859	862722.356500	862722.351000	863059.245000	863059.241400	2	1	0.403446	864060.186100	864060.180200	864466.924500	864466.921400	CCNP001368	1
178	1	0.284037	866970.340400	866970.334700	867259.658700	867259.654400	2	2	1.354960	868260.612700	868260.606000	869618.876700	869618.873500	CCNP001368	0
179	2	0.226592	872122.470800	872122.465600	872355.476000	872355.472700	3	1	0.339041	873356.446300	873356.440000	873698.899100	873698.896100	CCNP001368	0
180	2	0.594461	876202.683200	876202.661300	876803.052800	876803.049700	2	1	0.443513	877804.133800	877804.127300	878250.941800	878250.938700	CCNP001368	0
181	2	0.364861	880754.425200	880754.420200	881123.348800	881123.345600	3	1	0.699182	882124.338000	882124.331000	882826.992800	882826.989700	CCNP001368	1
182	2	0.069359	885330.482300	885330.473800	885411.253700	885411.250400	3	1	0.924036	886412.208100	886412.203200	887339.430400	887339.427100	CCNP001368	1
183	2	0.351783	889843.343300	889843.336400	890211.153700	890211.149600	3	1	0.387548	891212.119800	891212.114000	891603.109700	891603.106500	CCNP001368	0
184	2	0.242694	894106.979900	894106.972600	894354.815000	894354.811500	3	1	0.276007	895355.793700	895355.787500	895635.190000	895635.186800	CCNP001368	0
185	2	0.124030	898138.704700	898138.699500	898266.990800	898266.987600	2	2	0.924234	899267.871900	899267.865900	900195.276300	900195.273000	CCNP001368	1
