
trial	choice1	rts1	stim1ons_sl	stim1ons_ms	choice1ons_sl	choice1ons_ms	state	choice2	rts2	stim2ons_sl	stim2ons_ms	choice2ons_sl	choice2ons_ms	SC_ID	won
52	1	0.483141	244507.757100	244507.751100	244995.845400	244995.842200	2	2	0.522390	245997.127600	245997.122700	246523.851200	246523.847000	CCNP001674	1
53	1	0.579919	249027.400600	249027.394400	249611.579300	249611.575800	3	2	2.154418	250612.929600	250612.924400	252771.491500	252771.487100	CCNP001674	0
54	2	1.964109	255275.552100	255275.539400	257243.579800	257243.576600	3	2	2.402868	258244.927100	258244.922100	260651.537000	260651.533800	CCNP001674	0
55	1	1.593164	263155.128300	263155.122900	264756.006100	264756.002900	3	1	0.786840	265757.308400	265757.288800	266547.612300	266547.608700	CCNP001674	0
56	1	0.773462	269051.617600	269051.611700	269836.087100	269836.083500	2	1	0.498807	270837.451800	270837.446900	271339.800300	271339.797000	CCNP001674	1
57	1	0.011445	273843.602200	273843.596500	273859.962900	273859.959400	2	1	0.363069	274861.044800	274861.039600	275227.473200	275227.469900	CCNP001674	1
58	1	0.761518	277731.826900	277731.821700	278507.832700	278507.829500	2	1	0.202709	279509.191700	279509.186700	279715.777700	279715.772700	CCNP001674	0
59	1	0.806497	282219.719800	282219.714000	283035.961500	283035.958000	2	2	0.211456	284037.334700	284037.329500	284252.258400	284252.255100	CCNP001674	1
60	1	0.736741	286756.073300	286756.068000	287499.724500	287499.721300	3	2	1.362162	288501.049200	288501.044000	289867.732300	289867.728100	CCNP001674	0
61	2	1.976657	292371.895400	292371.888200	294355.986100	294355.982900	3	1	1.363100	295357.254900	295357.249900	296723.939500	296723.936100	CCNP001674	0
62	2	0.467707	299227.868500	299227.861500	299700.070200	299700.066800	2	1	0.082052	300701.336000	300701.330800	300787.870600	300787.866400	CCNP001674	0
63	1	0.947395	303291.703700	303291.698300	304243.385000	304243.381700	2	2	1.259719	305244.634800	305244.616700	306507.828700	306507.825300	CCNP001674	1
64	1	1.339689	309012.364800	309012.358900	310355.528800	310355.525700	2	2	1.635484	311356.837500	311356.832100	312995.964300	312995.961000	CCNP001674	0
65	1	0.771328	315500.259900	315500.253500	316284.117700	316284.114300	2	1	0.771140	317285.413000	317285.407600	318059.926400	318059.923000	CCNP001674	1
66	1	0.504085	320564.085000	320564.078800	321083.726200	321083.710100	2	1	0.747524	322085.074100	322085.055800	322836.101200	322836.097900	CCNP001674	1
67	0	0.000000	336764.672000	336764.650500	0.000000	0.000000
68	1	0.032417	340767.528600	340767.522600	340812.258300	340812.253700	2	1	0.083082	341813.596800	341813.592000	341900.115600	341900.112300	CCNP001674	0
69	1	1.743108	344403.542400	344403.536900	346155.858700	346155.855300	3	1	0.811445	347156.848800	347156.842300	347971.612600	347971.609300	CCNP001674	1
70	1	0.676492	350475.563900	350475.557900	351155.825200	351155.822000	2	1	0.027685	352156.751800	352156.746400	352187.784000	352187.780900	CCNP001674	0
71	1	0.571823	354692.082400	354692.060800	355267.801600	355267.798200	2	1	0.779676	356268.746900	356268.741500	357051.807900	357051.804800	CCNP001674	0
72	1	0.712839	359555.864400	359555.859300	360275.615500	360275.603400	2	1	0.867582	361276.590300	361276.578000	362147.648500	362147.644900	CCNP001674	0
73	1	0.572494	364651.673900	364651.668400	365235.579600	365235.576500	2	1	0.835422	366236.663200	366236.655300	367075.614100	367075.610900	CCNP001674	1
74	2	0.567866	369580.247200	369580.240900	370164.067800	370164.064500	3	2	1.282578	371165.004800	371164.998500	372451.580900	372451.576400	CCNP001674	1
75	2	1.273037	374955.235900	374955.230500	376236.240700	376236.237400	3	1	0.059453	377237.142900	377237.137900	377300.109200	377300.105800	CCNP001674	0
76	2	1.462646	379803.550200	379803.544100	381275.492300	381275.489100	2	1	1.363079	382276.376700	382276.370700	383643.380600	383643.376100	CCNP001674	0
77	2	0.712453	386147.174700	386147.168900	386875.503800	386875.500600	2	2	0.651886	387876.387300	387876.381500	388531.637900	388531.634700	CCNP001674	1
78	2	0.549804	391035.853300	391035.848100	391595.939500	391595.936200	2	2	0.995565	392597.187100	392597.181000	393596.014900	393595.996400	CCNP001674	1
79	2	0.539056	396099.458300	396099.453300	396651.838000	396651.834700	3	2	2.363599	397652.743900	397652.738100	400019.745700	400019.742500	CCNP001674	1
80	2	0.217350	402523.167900	402523.162900	402747.768700	402747.764500	3	2	0.691440	403748.730400	403748.722700	404443.608000	404443.604700	CCNP001674	1
81	2	1.168170	406947.721500	406947.716000	408131.744900	408131.740600	3	0	0.000000	409132.730500	409132.723300	0.000000	0.000000	CCNP001674 
82	2	1.633305	413135.744000	413135.738100	414779.602600	414779.599300	2	2	1.451625	415780.576000	415780.569700	417235.587400	417235.584100	CCNP001674	0
83	2	2.001683	419739.015000	419739.009700	421747.930000	421747.926500	2	2	0.179547	422748.876500	422748.871200	422931.747900	422931.744500	CCNP001674	1
84	2	0.749400	425435.594800	425435.589700	426195.948300	426195.943700	2	2	1.987332	427197.075800	427197.070700	429187.807200	429187.804000	CCNP001674	1
85	2	0.539418	431691.416100	431691.410700	432235.703600	432235.700500	3	2	0.738927	433236.720300	433236.706500	433979.504900	433979.501400	CCNP001674	0
86	2	1.075559	436483.002000	436482.996000	437571.761400	437571.758000	3	1	1.003744	438572.631500	438572.625900	439579.785100	439579.781900	CCNP001674	1
87	2	0.587183	442083.690500	442083.685200	442683.705100	442683.701800	2	1	0.108411	443684.635900	443684.630100	443796.412100	443796.408900	CCNP001674	1
88	2	0.137974	446299.969200	446299.962800	446451.850000	446451.845700	3	1	0.914769	447452.788100	447452.783000	448371.563600	448371.559800	CCNP001674	0
89	2	0.699541	450875.057000	450875.046900	451579.562000	451579.558100	3	0	0.000000	452580.462000	452580.456300	0.000000	0.000000	CCNP001674 
90	0	0.000000	456584.869800	456584.848600	0.000000	0.000000
91	2	1.855057	460588.328800	460588.323600	462451.409300	462451.405700	2	2	1.324944	463452.388100	463452.382700	464780.394800	464780.391500	CCNP001674	1
92	2	1.211543	467283.863400	467283.858000	468507.888500	468507.885400	3	2	0.218809	469508.845800	469508.839500	469731.906800	469731.902600	CCNP001674	0
93	2	0.461411	472236.125700	472236.119900	472707.923200	472707.919800	3	2	0.667653	473708.836800	473708.830300	474379.719700	474379.716200	CCNP001674	0
94	2	0.027648	476883.634600	476883.629200	476923.889100	476923.885800	3	2	1.964332	477924.793700	477924.788600	479892.681200	479892.677700	CCNP001674	0
95	2	0.671084	482397.710900	482397.705500	483084.052900	483084.049500	3	2	0.723475	484084.976900	484084.971300	484811.724200	484811.720900	CCNP001674	0
96	1	0.010321	487315.668000	487315.663100	487340.035700	487340.032200	2	2	0.539577	488340.867500	488340.861300	488883.840000	488883.836800	CCNP001674	0
97	1	0.511343	491388.167100	491388.161900	491907.654400	491907.651100	2	2	2.084207	492908.526700	492908.521400	494996.138800	494996.134500	CCNP001674	0
98	1	0.586849	497500.332900	497500.327200	498099.954700	498099.951400	2	1	0.682934	499100.885400	499100.864600	499787.515900	499787.512700	CCNP001674	1
99	1	0.379238	502291.097700	502291.091600	502675.602300	502675.599000	2	1	1.499747	503676.563900	503676.558500	505179.677600	505179.674100	CCNP001674	1
100	1	0.851687	507683.950600	507683.945300	508548.150300	508548.147100	2	1	0.187651	509549.097300	509549.091200	509740.186600	509740.183300	CCNP001674	0
101	1	1.516216	512243.554400	512243.549400	513763.713800	513763.710700	2	1	0.363861	514764.629400	514764.623900	515131.753300	515131.750100	CCNP001674	1
102	2	1.525114	517635.319000	517635.314200	519171.718200	519171.714900	3	1	1.323736	520172.713400	520172.707700	521499.862200	521499.858700	CCNP001674	0
103	2	1.303110	524003.906600	524003.900700	525316.176100	525316.172800	3	2	0.659166	526317.104100	526317.085400	526979.685800	526979.682400	CCNP001674	0
104	2	2.259582	529483.575000	529483.569500	531755.889400	531755.886200	3	1	1.690692	532756.936200	532756.930000	534451.539400	534451.535700	CCNP001674	1
105	2	1.160465	536955.171200	536955.166200	538123.561500	538123.558300	3	1	0.339851	539124.482600	539124.476700	539467.665400	539467.662200	CCNP001674	1
106	0	0.000000	541971.214000	541971.208900	0.000000	0.000000
107	0	0.000000	545974.693300	545974.688200	0.000000	0.000000
108	1	1.212750	549978.079700	549978.074600	551196.076700	551196.072200	2	2	0.698584	552197.210400	552197.203100	552900.247500	552900.243800	CCNP001674	0
109	1	1.630012	555404.239400	555404.234100	557044.034100	557044.029700	3	2	1.826730	558045.049600	558045.041900	559875.593600	559875.589200	CCNP001674	0
110	2	1.262556	562379.408200	562379.403300	563659.469200	563659.465600	3	2	0.763859	564660.391800	564660.386100	565427.957400	565427.952900	CCNP001674	0
111	2	0.033386	567932.333100	567932.327700	567979.846700	567979.843400	3	2	0.027922	568980.761400	568980.755500	569012.140400	569012.137100	CCNP001674	1
112	2	0.410040	571516.489000	571516.483500	571939.783800	571939.780600	2	2	2.155070	572940.768700	572940.763100	575099.635300	575099.630800	CCNP001674	0
113	1	2.853780	577603.114800	577603.109900	580467.685600	580467.681700	2	2	0.987125	581468.632200	581468.623400	582459.356800	582459.353300	CCNP001674	1
114	1	1.255828	584963.199000	584963.192300	586235.573700	586235.570300	2	2	1.428199	587236.486400	587236.479900	588668.040800	588668.037500	CCNP001674	1
115	0	0.000000	591171.625200	591171.618200	0.000000	0.000000
116	0	0.000000	595174.392800	595174.387600	0.000000	0.000000
117	1	2.884415	599177.420300	599177.414700	602067.777500	602067.774100	2	2	0.732614	603068.836600	603068.829400	603804.833700	603804.830300	CCNP001674	1
118	1	1.034635	606308.449900	606308.444500	607347.791700	607347.788600	2	2	2.067736	608348.693600	608348.684800	610419.772200	610419.768900	CCNP001674	0
119	1	0.289651	612923.477100	612923.471600	613219.716700	613219.713300	2	1	1.571078	614220.665400	614220.660100	615795.766400	615795.754000	CCNP001674	0
120	2	0.418363	618300.051300	618300.045700	618731.825700	618731.822300	3	2	1.275969	619732.740500	619732.735200	621012.134800	621012.131500	CCNP001674	1
121	1	0.370034	623515.684000	623515.678600	623899.873000	623899.869700	3	2	0.755890	624900.820700	624900.815300	625660.044300	625660.041000	CCNP001674	0
122	1	0.559341	628163.822400	628163.811500	628739.974200	628739.970000	3	1	0.251520	629740.867400	629740.862300	629995.725700	629995.722300	CCNP001674	1
123	1	0.546658	632500.207100	632500.201800	633059.837200	633059.833800	3	1	1.307695	634060.748400	634060.742900	635372.216300	635372.212900	CCNP001674	1
124	1	0.659739	637877.055400	637877.048900	638540.373600	638540.370400	3	1	2.674999	639541.319300	639541.312200	642219.759400	642219.755800	CCNP001674	0
125	2	2.273781	644723.186700	644723.181700	647003.797300	647003.793900	2	1	0.308380	648004.604100	648004.598900	648316.172900	648316.169600	CCNP001674	0
126	0	0.000000	650819.637400	650819.631200	0.000000	0.000000
127	2	0.300792	654822.327000	654822.321900	655131.536100	655131.532600	3	0	0.000000	656132.442900	656132.437600	0.000000	0.000000	CCNP001674 
128	0	0.000000	660135.524200	660135.518500	0.000000	0.000000
129	0	0.000000	664138.470500	664138.464700	0.000000	0.000000
130	1	1.497622	668141.828900	668141.823600	669644.193900	669644.190700	2	2	0.435261	670645.124400	670645.118800	671083.804700	671083.801400	CCNP001674	0
131	1	0.855229	673587.118700	673587.111000	674451.943800	674451.940400	2	2	1.147807	675452.840400	675452.835100	676603.843200	676603.840000	CCNP001674	0
132	1	1.202180	679107.700000	679107.694600	680315.654500	680315.651300	2	2	0.779314	681316.585400	681316.578000	682099.583500	682099.579000	CCNP001674	0
133	1	1.734282	684604.172800	684604.167200	686347.783000	686347.779700	3	1	1.003332	687348.727400	687348.721200	688355.484400	688355.481300	CCNP001674	0
134	0	0.000000	830592.716200	830592.711000	0.000000	0.000000
135	1	2.931610	834595.682000	834595.676600	837531.709400	837531.706300	2	2	0.580592	838532.648100	838532.642500	839116.383400	839116.380000	CCNP001674	0
136	1	0.437661	841620.512100	841620.506200	842068.427100	842068.422700	3	1	0.794880	843069.396300	843069.390200	843867.845000	843867.841900	CCNP001674	0
137	1	0.598770	846372.727000	846372.721400	846979.822700	846979.818400	2	1	0.859055	847980.814900	847980.808000	848843.727000	848843.722600	CCNP001674	0
138	1	0.008664	851347.742000	851347.736700	851372.294500	851372.291000	2	2	0.147232	852373.249300	852373.243900	852523.841200	852523.837700	CCNP001674	1
139	1	0.588768	855027.103700	855027.098500	855619.958300	855619.955000	2	2	0.539700	856620.893800	856620.888200	857163.919900	857163.916500	CCNP001674	0
140	1	0.571877	859668.085100	859668.079600	860252.086000	860252.082600	2	1	0.123770	861253.060600	861253.054800	861380.234100	861380.230700	CCNP001674	0
141	1	0.481865	863883.574400	863883.569300	864379.718500	864379.713900	2	2	0.004384	865380.636700	865380.631100	865388.378800	865388.375400	CCNP001674	0
142	2	0.386969	867891.823900	867891.818700	868283.995700	868283.992200	3	1	0.195823	869284.835600	869284.830200	869484.008600	869484.005300	CCNP001674	1
143	2	0.567676	871987.478900	871987.472600	872564.768200	872564.764900	3	1	0.019145	873565.747800	873565.739300	873588.401200	873588.397900	CCNP001674	0
144	2	0.427572	876092.566800	876092.561500	876524.378900	876524.375500	3	2	0.587030	877525.360900	877525.353200	878115.767800	878115.764300	CCNP001674	1
145	2	1.222027	880619.460100	880619.450100	881852.331000	881852.327700	3	2	0.723439	882853.366300	882853.360500	883580.047600	883580.043600	CCNP001674	0
146	2	0.786581	886083.557600	886083.551500	886883.766200	886883.762700	2	1	0.211944	887884.675200	887884.669600	888099.924600	888099.921200	CCNP001674	1
147	2	0.862508	890603.391800	890603.386600	891476.307800	891476.304400	3	1	0.579373	892477.211100	892477.204300	893059.922100	893059.918900	CCNP001674	1
148	2	0.447629	895564.024500	895564.018300	896027.873800	896027.870600	2	1	0.018994	897028.822000	897028.816200	897051.908500	897051.904100	CCNP001674	0
149	2	1.592946	899555.648900	899555.643400	901156.936600	901156.933100	3	2	0.682126	902158.574400	902158.568200	902844.052400	902844.049000	CCNP001674	0
150	2	0.487470	905348.744700	905348.739400	905851.685800	905851.682200	3	1	0.132198	906852.576400	906852.570200	906988.250300	906988.247000	CCNP001674	1
151	2	2.114182	909491.896200	909491.891100	911612.059300	911612.055100	2	2	0.706652	912613.280400	912613.273800	913324.224400	913324.221100	CCNP001674	1
152	1	1.010480	915827.970300	915827.964100	916844.171700	916844.168400	2	2	1.531377	917845.090200	917845.084900	919379.996900	919379.992500	CCNP001674	1
153	1	1.298579	921883.560800	921883.532900	923195.794400	923195.791200	2	2	0.643002	924197.141600	924197.136600	924843.819800	924843.816700	CCNP001674	1
154	1	0.688153	927347.698100	927347.692900	928051.865300	928051.862100	3	2	0.707263	929052.748100	929052.741900	929763.633400	929763.629700	CCNP001674	0
155	1	1.171377	932268.405100	932268.399200	933451.836200	933451.833000	3	1	0.771619	934452.719300	934452.713900	935227.678100	935227.674800	CCNP001674	0
156	1	0.283247	937731.485400	937731.479400	938030.528800	938030.525400	3	2	0.128749	939031.499100	939031.493100	939163.733800	939163.730400	CCNP001674	0
157	2	0.491869	941668.184200	941668.179100	942172.438600	942172.435200	3	2	0.755535	943173.412800	943173.406200	943932.326200	943932.322800	CCNP001674	0
158	1	0.628584	946436.431600	946436.426200	947075.885400	947075.882300	2	2	0.683825	948076.784200	948076.779100	948764.035500	948764.032100	CCNP001674	1
159	1	0.523360	951267.774700	951267.769100	951803.954400	951803.951300	2	2	0.963652	952804.875900	952804.869000	953772.005900	953772.002500	CCNP001674	1
160	1	0.931672	956275.421900	956275.416700	957212.109100	957212.105900	2	1	0.234439	958213.513300	958213.506800	958451.939200	958451.935900	CCNP001674	0
161	1	0.576306	960955.206800	960955.201500	961540.437300	961540.434100	2	2	0.658650	962541.404900	962541.398500	963203.965900	963203.961700	CCNP001674	0
162	2	0.649853	965707.618600	965707.613300	966363.777900	966363.774300	3	1	0.572115	967364.694900	967364.689400	967940.218800	967940.215400	CCNP001674	1
163	2	0.635825	970443.881100	970443.875700	971083.982700	971083.979400	3	1	0.515826	972084.890600	972084.884200	972603.970800	972603.967700	CCNP001674	1
164	2	0.498016	975107.303200	975107.297600	975611.749600	975611.745700	3	1	0.627724	976612.661400	976612.656000	977243.919600	977243.916400	CCNP001674	1
165	2	0.488286	979747.622400	979747.612000	980252.269500	980252.266300	2	1	0.138690	981253.132400	981253.126900	981396.132100	981396.113100	CCNP001674	0
166	2	0.666306	983900.371900	983900.365300	984580.369400	984580.365800	3	2	0.003694	985581.284000	985581.277800	985588.326400	985588.323000	CCNP001674	1
167	2	0.586053	988091.847700	988091.842700	988683.734700	988683.730300	3	2	0.644166	989684.629900	989684.623600	990332.042200	990332.038900	CCNP001674	0
168	2	0.933097	992836.244100	992836.237100	993780.366800	993780.363500	3	1	0.643242	994781.575500	994781.568800	995428.048900	995428.045600	CCNP001674	1
169	2	0.248731	997932.037900	997932.032500	998195.816600	998195.813400	3	1	0.330091	999197.135900	999197.130100	999531.889700	999531.886600	CCNP001674	0
170	1	0.972583	1002035.363400	1002035.358200	1003019.811200	1003019.807700	3	2	2.131218	1004020.743500	1004020.737500	1006156.078400	1006156.074100	CCNP001674	0
171	1	0.051203	1008660.786300	1008660.781000	1008716.213500	1008716.210100	2	2	0.019238	1009717.272100	1009717.266200	1009739.945200	1009739.941800	CCNP001674	0
172	2	1.059626	1012243.691300	1012243.683100	1013307.758100	1013307.754400	2	2	0.564082	1014308.642700	1014308.636400	1014876.045900	1014876.042400	CCNP001674	1
173	1	0.373602	1017381.317900	1017381.310900	1017772.813600	1017772.809200	2	2	0.019090	1018773.724400	1018773.718900	1018796.111500	1018796.108100	CCNP001674	1
174	1	0.409466	1021300.020700	1021300.014300	1021723.645100	1021723.641600	2	2	2.324600	1022724.574800	1022724.569300	1025052.372400	1025052.369200	CCNP001674	1
175	1	0.584150	1027555.939800	1027555.934300	1028147.927800	1028147.924500	2	2	2.044000	1029148.825200	1029148.819500	1031196.154900	1031196.151700	CCNP001674	1
176	1	0.625243	1033700.277300	1033700.253700	1034339.979100	1034339.974900	2	2	0.179645	1035340.890900	1035340.885200	1035523.935900	1035523.932400	CCNP001674	1
177	2	1.051559	1038027.397500	1038027.392800	1039083.641000	1039083.636800	2	0	0.000000	1040084.574100	1040084.567900	0.000000	0.000000	CCNP001674 
178	2	1.282509	1044087.719900	1044087.711000	1045380.030300	1045380.026600	3	2	2.859748	1046380.892900	1046380.887700	1049244.271500	1049244.268300	CCNP001674	1
179	2	2.127291	1051748.021200	1051748.014000	1053891.901500	1053891.897200	3	2	0.235732	1054892.842500	1054892.836800	1055131.963400	1055131.960200	CCNP001674	1
180	2	0.132636	1057635.514100	1057635.508900	1057780.220200	1057780.215600	2	2	1.066798	1058781.169700	1058781.164000	1059851.694500	1059851.690900	CCNP001674	1
181	2	0.664046	1062355.785400	1062355.779900	1063027.861400	1063027.858000	3	2	1.220404	1064028.682700	1064028.676900	1065252.349600	1065252.346300	CCNP001674	0
182	2	0.744218	1067756.083800	1067756.078000	1068508.574600	1068508.571200	3	2	0.787120	1069509.733700	1069509.726100	1070300.073900	1070300.070700	CCNP001674	1
183	1	1.845809	1072804.041100	1072804.035700	1074659.926300	1074659.923000	2	2	0.811502	1075660.870600	1075660.864700	1076475.889800	1076475.886400	CCNP001674	0
184	2	1.451831	1078979.433400	1078979.427800	1080435.852500	1080435.849200	2	2	0.067075	1081436.760800	1081436.754400	1081508.082500	1081508.078300	CCNP001674	0
185	2	2.986944	1084011.957500	1084011.952300	1087004.285200	1087004.281900	3	1	2.099255	1088005.332000	1088005.325700	1090107.823500	1090107.820300	CCNP001674	1
186	2	0.538769	1092611.284400	1092611.279100	1093156.263500	1093156.260200	2	1	0.396006	1094157.171300	1094157.166000	1094556.331300	1094556.327900	CCNP001674	1
187	2	1.059462	1097060.272900	1097060.268100	1098124.030900	1098124.025200	2	1	0.138869	1099124.949700	1099124.944700	1099267.836800	1099267.832400	CCNP001674	0
188	0	0.000000	1101771.289300	1101771.282500	0.000000	0.000000
189	0	0.000000	1105774.067600	1105774.062700	0.000000	0.000000
190	0	0.000000	1109776.769700	1109776.764900	0.000000	0.000000
