
trial	choice1	rts1	stim1ons_sl	stim1ons_ms	choice1ons_sl	choice1ons_ms	state	choice2	rts2	stim2ons_sl	stim2ons_ms	choice2ons_sl	choice2ons_ms	SC_ID	won
86	2	0.419797	450043.134500	450043.127900	450474.075300	450474.071900	2	1	0.713791	451474.954400	451474.949600	452193.949700	452193.946400	CCNP001670	0
87	2	0.282181	454699.427100	454699.421300	455002.074600	455002.056700	3	2	0.817520	456002.913900	456002.908900	456825.581300	456825.578000	CCNP001670	0
88	1	0.387725	459331.239400	459331.223600	459737.803100	459737.800000	2	2	0.954092	460738.727700	460738.723000	461698.047100	461698.043800	CCNP001670	1
89	1	0.413355	464203.538600	464203.532900	464633.619800	464633.616000	3	2	1.474679	465634.467000	465634.462300	467114.262600	467114.258300	CCNP001670	0
90	1	0.331177	469619.126000	469619.120400	469969.652400	469969.648100	3	1	0.729896	470970.533400	470970.528500	471705.446400	471705.443300	CCNP001670	0
91	1	0.341865	474210.583100	474210.577000	474561.841500	474561.838200	3	2	1.633587	475562.701800	475562.697000	477201.931900	477201.928600	CCNP001670	1
92	1	0.360890	479707.459800	479707.453800	480081.496800	480081.493200	3	2	1.417372	481082.375800	481082.371000	482505.773100	482505.768900	CCNP001670	1
93	1	0.323838	485011.173700	485011.168300	485345.513000	485345.508900	2	1	1.289842	486346.375700	486346.371000	487641.548700	487641.545400	CCNP001670	0
94	1	0.354696	490147.021700	490147.015900	490521.776700	490521.773400	2	2	0.322024	491522.916900	491522.910900	491849.972500	491849.968100	CCNP001670	0
95	2	0.239975	494355.359700	494355.354100	494609.882300	494609.879100	3	1	1.336695	495610.824200	495610.819300	496953.937400	496953.933100	CCNP001670	0
96	2	0.242797	499459.224200	499459.218600	499714.180100	499714.175500	3	2	0.313472	500715.039700	500715.034900	501034.065900	501034.062500	CCNP001670	0
97	2	0.336113	503539.507900	503539.502000	503889.545700	503889.542600	3	2	0.313427	504890.440700	504890.435800	505209.266200	505209.262600	CCNP001670	1
98	2	0.331437	507715.491900	507715.483700	508065.634700	508065.631500	2	2	1.370233	509066.566500	509066.561900	510441.990300	510441.986900	CCNP001670	0
99	2	0.354343	512948.453300	512948.443600	513321.874800	513321.871700	3	2	0.817808	514322.772200	514322.767300	515145.452200	515145.449000	CCNP001670	0
100	1	0.363039	517650.936800	517650.916000	518033.945000	518033.941700	2	2	0.513556	519034.858800	519034.854000	519555.970600	519555.966500	CCNP001670	0
101	1	0.329986	522062.013100	522062.007500	522401.618000	522401.613800	3	1	1.234611	523402.479000	523402.474300	524642.169300	524642.166100	CCNP001670	0
102	1	0.435085	527147.904400	527147.887300	527602.064000	527602.060700	2	2	0.658323	528602.972200	528602.967400	529266.149300	529266.146100	CCNP001670	0
103	1	0.342150	531771.816900	531771.810900	532129.713900	532129.709600	2	1	0.593181	533130.674800	533130.661200	533729.654200	533729.650000	CCNP001670	1
104	1	0.331652	536235.179500	536235.174200	536586.221500	536586.218100	2	1	0.337853	537587.052300	537587.047600	537930.033300	537930.030100	CCNP001670	1
105	1	0.308247	540436.140600	540436.104000	540761.657900	540761.654400	3	1	0.409310	541762.552000	541762.546500	542177.735400	542177.731100	CCNP001670	0
106	2	0.328673	544683.465300	544683.459400	545033.542500	545033.539100	2	1	0.537204	546034.490100	546034.485200	546577.805000	546577.800800	CCNP001670	1
107	2	0.274965	549083.130700	549083.125100	549378.183100	549378.179800	3	2	0.352808	550379.069900	550379.065300	550738.355400	550738.351200	CCNP001670	0
108	2	0.250187	553244.235700	553244.230600	553505.808600	553505.804500	2	1	0.353498	554506.684800	554506.679900	554865.406400	554865.403400	CCNP001670	1
109	1	0.679633	557370.508300	557370.503400	558065.726100	558065.722600	2	1	0.385946	559066.620700	559066.615800	559457.570600	559457.567400	CCNP001670	0
110	1	0.413902	561962.884100	561962.878800	562385.983800	562385.980600	3	1	0.976828	563386.914300	563386.909400	564369.358300	564369.354100	CCNP001670	1
111	1	0.674952	566874.625100	566874.619800	567561.520900	567561.517400	2	1	0.769966	568562.415900	568562.411100	569337.662600	569337.659500	CCNP001670	1
112	1	0.523794	571842.971400	571842.966200	572377.968200	572377.965000	2	1	0.650529	573378.711800	573378.707100	574034.097500	574034.094200	CCNP001670	0
113	1	0.575500	576539.627000	576539.621500	577129.752400	577129.749200	3	1	1.409818	578130.980100	578130.967100	579546.057700	579546.054500	CCNP001670	1
114	2	0.746587	582051.662100	582051.655800	582817.800400	582817.797200	3	1	1.393965	583818.734000	583818.729200	585218.071300	585218.067800	CCNP001670	1
115	2	0.376279	587723.310600	587723.305400	588113.636400	588113.632000	2	2	1.401903	589114.748700	589114.742800	590522.056000	590522.052700	CCNP001670	0
116	2	0.404805	593027.284300	593027.265700	593442.046500	593442.043300	3	1	1.769056	594442.885600	594442.880800	596217.258100	596217.254400	CCNP001670	0
117	2	0.352643	598722.778200	598722.759300	599089.435700	599089.432300	3	2	0.569922	600090.310000	600090.304400	600665.477300	600665.473800	CCNP001670	0
118	1	0.357696	603170.957700	603170.950100	603545.544900	603545.541400	2	1	0.801372	604546.391600	604546.386700	605353.816500	605353.812200	CCNP001670	0
119	1	0.387109	607858.898700	607858.893400	608257.299400	608257.294900	3	2	0.490781	609258.186100	609258.181400	609754.044400	609754.041100	CCNP001670	0
120	1	0.449463	612258.974200	612258.968200	612721.655700	612721.651400	2	1	0.609159	613722.533100	613722.528000	614337.492200	614337.487900	CCNP001670	0
121	2	0.292780	616842.832300	616842.826900	617146.233700	617146.230500	2	1	0.761396	618147.043200	618147.038800	618914.235400	618914.231400	CCNP001670	0
122	2	0.298814	621419.928600	621419.910100	621737.791900	621737.787800	3	1	1.217553	622738.708300	622738.703600	623961.549100	623961.546000	CCNP001670	1
123	2	0.299648	626467.134300	626467.128900	626786.006700	626786.003400	3	1	0.321206	627786.849400	627786.844700	628113.787600	628113.783500	CCNP001670	1
124	2	0.347893	630619.304300	630619.281800	630985.880600	630985.877500	3	1	0.433713	631986.739500	631986.734700	632425.521900	632425.518800	CCNP001670	0
125	2	0.387179	634930.411200	634930.405100	635337.964200	635337.960900	2	1	1.002207	636338.854200	636338.849800	637346.191700	637346.188400	CCNP001670	1
126	2	0.274284	639851.770700	639851.765100	640145.872100	640145.868800	3	1	0.617557	641146.804000	641146.799300	641769.686600	641769.683500	CCNP001670	1
127	2	0.370864	644274.590200	644274.576600	644657.635200	644657.632000	3	1	0.537165	645658.574000	645658.569200	646201.725400	646201.721100	CCNP001670	1
128	2	0.256823	648706.896800	648706.891400	648977.840200	648977.837000	2	1	0.625753	649978.745300	649978.738600	650609.675700	650609.672500	CCNP001670	0
129	2	0.235401	653115.814200	653115.804000	653369.596200	653369.593100	3	2	0.386481	654370.417000	654370.412200	654762.133100	654762.129700	CCNP001670	1
130	1	0.328866	657267.402400	657267.397100	657617.286000	657617.282500	3	2	0.570411	658618.154000	658618.149100	659193.939500	659193.936200	CCNP001670	1
131	2	0.361731	661699.570900	661699.565200	662081.798200	662081.795100	3	1	0.770828	663082.675700	663082.670700	663858.089900	663858.086400	CCNP001670	1
132	1	0.353644	666363.533100	666363.526700	666737.806500	666737.803200	2	1	0.417442	667738.665000	667738.660400	668161.776400	668161.772200	CCNP001670	0
133	1	0.882473	670667.426600	670667.421100	671570.247500	671570.244100	2	2	0.322101	672571.108000	672571.102900	672898.375900	672898.372400	CCNP001670	1
134	2	0.756194	678615.689500	678615.668400	679377.390300	679377.386400	3	2	0.562596	680378.281100	680378.261500	680946.092700	680946.089100	CCNP001670	0
135	2	0.490710	683451.550600	683451.545100	683962.191600	683962.188200	3	1	1.442097	684963.078100	684963.073500	686410.190700	686410.187300	CCNP001670	0
136	2	0.976925	688916.232100	688916.225500	689913.703100	689913.699900	2	1	0.832224	690914.856600	690914.851100	691753.506600	691753.503000	CCNP001670	0
137	1	0.321816	694259.089300	694259.084000	694593.881300	694593.877100	2	2	0.522277	695594.773900	695594.769200	696121.948100	696121.944900	CCNP001670	0
138	1	0.581276	698627.109100	698627.103700	699218.146900	699218.143500	3	1	1.256681	700219.084900	700219.080200	701481.328800	701481.325200	CCNP001670	1
139	1	0.397046	703986.650000	703986.644400	704402.085600	704402.082300	2	1	0.889155	705403.071200	705403.065300	706297.490100	706297.486800	CCNP001670	0
140	2	0.333880	708803.208500	708803.202800	709153.922600	709153.919300	3	1	0.673457	710154.723900	710154.716400	710833.340000	710833.336900	CCNP001670	1
141	2	0.351134	713338.736900	713338.731700	713706.274400	713706.271200	3	1	0.465774	714707.130200	714707.125200	715178.227900	715178.224700	CCNP001670	0
142	2	0.321388	717683.888100	717683.882700	718025.390800	718025.387300	3	2	0.658509	719026.290500	719026.285800	719690.278600	719690.275300	CCNP001670	0
143	1	0.603571	722195.575400	722195.569700	722809.966100	722809.961900	2	2	0.368990	723810.918900	723810.913200	724185.331800	724185.327400	CCNP001670	1
144	1	0.337202	726690.813500	726690.808200	727042.057800	727042.054300	3	2	1.369413	728042.962800	728042.958100	729417.790700	729417.787600	CCNP001670	0
145	1	0.271906	731923.429400	731923.408900	732210.188200	732210.184900	2	1	0.344734	733211.085800	733211.081000	733561.491200	733561.487500	CCNP001670	1
146	1	0.691265	736067.048700	736067.042800	736777.824700	736777.821300	2	1	0.297489	737778.693000	737778.673500	738081.702800	738081.699400	CCNP001670	0
147	1	0.308844	740587.013200	740587.007600	740913.861000	740913.857700	2	1	0.265157	741915.394500	741915.387500	742185.931200	742185.927800	CCNP001670	0
148	1	0.344919	744691.329800	744691.324400	745049.500800	745049.497000	2	1	0.290779	746050.320200	746050.315500	746345.784200	746345.781000	CCNP001670	0
149	2	0.322244	748851.083900	748851.078100	749193.762000	749193.758700	2	1	1.529948	750194.660900	750194.656000	751729.781500	751729.778400	CCNP001670	0
150	2	0.348200	754235.444600	754235.439300	754601.617800	754601.614600	2	2	0.561345	755602.480900	755602.476000	756169.624900	756169.620300	CCNP001670	1
151	1	0.969050	758675.200300	758675.194900	759657.353000	759657.349900	3	2	1.652882	760658.222800	760658.218100	762315.981400	762315.978100	CCNP001670	1
152	1	0.244496	764821.676900	764821.671200	765081.707600	765081.704000	2	2	0.506132	766082.619100	766082.614200	766593.531700	766593.528500	CCNP001670	1
153	1	0.680744	769099.658800	769099.652000	769802.006100	769802.002900	2	2	0.385719	770802.931300	770802.926600	771193.625600	771193.622600	CCNP001670	1
154	1	0.322054	773699.501100	773699.493900	774042.565600	774042.562300	2	2	0.320510	775043.402000	775043.397100	775369.994000	775369.989600	CCNP001670	1
155	1	0.401506	777875.373400	777875.367800	778289.898100	778289.894900	3	1	1.041156	779290.793800	779290.789300	780337.849200	780337.845100	CCNP001670	0
156	1	0.235637	782843.307200	782843.300900	783089.730600	783089.727500	2	2	0.730335	784090.635100	784090.627000	784825.687000	784825.683900	CCNP001670	0
157	1	0.282740	787330.582200	787330.576500	787633.937000	787633.933800	2	1	0.338262	788634.881000	788634.875800	788977.937500	788977.933900	CCNP001670	0
158	2	0.210744	791483.588100	791483.582400	791714.063400	791714.060200	3	1	0.328837	792715.075700	792715.070500	793049.955300	793049.952000	CCNP001670	1
159	2	0.350308	795555.358200	795555.352500	795921.805800	795921.802400	3	1	0.778212	796922.640900	796922.636400	797706.119700	797706.116400	CCNP001670	1
160	2	0.302118	800211.327600	800211.321700	800522.212600	800522.209100	2	2	1.825693	801523.225100	801523.220000	803353.898100	803353.894700	CCNP001670	0
161	2	0.322329	805859.551000	805859.545300	806193.907700	806193.904300	3	1	1.194194	807194.709300	807194.704400	808394.229900	808394.226600	CCNP001670	1
162	2	0.521258	810900.191300	810900.185500	811441.758700	811441.755600	3	1	0.722358	812442.648800	812442.644100	813169.871600	813169.868600	CCNP001670	1
163	2	0.312939	815675.752600	815675.746400	816001.894500	816001.890300	2	1	2.202054	817002.751600	817002.746700	819209.941500	819209.938300	CCNP001670	0
164	2	0.334805	821716.348400	821716.338200	822057.957400	822057.954200	3	1	0.897057	823058.856100	823058.851500	823961.489100	823961.485600	CCNP001670	1
165	2	0.225695	826467.309900	826467.304400	826713.794200	826713.791000	3	1	0.665102	827714.887300	827714.881300	828386.195300	828386.192100	CCNP001670	1
166	2	0.282505	830891.401100	830891.395000	831186.113900	831186.110500	3	1	0.497631	832186.978500	832186.973900	832690.015100	832690.011900	CCNP001670	0
167	2	0.219987	835195.471700	835195.466300	835426.007800	835426.004500	3	2	0.880811	836426.910400	836426.905800	837313.398300	837313.394800	CCNP001670	0
168	1	0.349281	839818.799000	839818.793300	840186.012300	840186.007600	2	2	0.922117	841186.938900	841186.934300	842114.076800	842114.073500	CCNP001670	0
169	1	0.347391	844620.144000	844620.138700	844985.950100	844985.946900	2	1	0.449783	845986.822300	845986.817900	846441.876600	846441.873400	CCNP001670	0
170	2	0.369152	848947.708000	848947.702100	849337.521900	849337.518600	2	2	0.378180	850338.338200	850338.333400	850721.645100	850721.642100	CCNP001670	1
171	2	0.586687	853227.160800	853227.155500	853825.918500	853825.914300	3	2	1.298108	854826.814500	854826.809200	856130.122800	856130.119500	CCNP001670	1
172	2	0.394950	858635.843900	858635.810900	859050.041400	859050.038200	3	2	0.809958	860051.022500	860051.016800	860866.315200	860866.311900	CCNP001670	1
173	2	0.405319	863371.820900	863371.815500	863793.796800	863793.793600	3	1	0.969649	864795.019400	864795.011700	865769.754600	865769.751500	CCNP001670	1
174	2	0.410036	868275.113200	868275.107700	868698.398700	868698.394500	3	2	0.337225	869699.351300	869699.346600	870041.563300	870041.560200	CCNP001670	0
175	1	0.362830	872547.195800	872547.176800	872930.223400	872930.220100	2	2	1.137989	873931.163700	873931.158600	875074.304600	875074.301300	CCNP001670	0
176	2	0.629471	877579.684100	877579.678600	878217.641800	878217.638500	2	1	0.314269	879218.543500	879218.538800	879537.626700	879537.623700	CCNP001670	1
177	2	0.323484	882042.877300	882042.872000	882378.333600	882378.330400	2	1	0.451375	883379.248700	883379.243800	883835.727700	883835.724500	CCNP001670	0
178	1	0.576544	886341.219300	886341.214100	886930.476400	886930.472900	3	1	0.843086	887931.595900	887931.575100	888779.924700	888779.921300	CCNP001670	1
179	1	0.264216	891285.303200	891285.297800	891570.037900	891570.033400	2	2	0.841581	892570.941100	892570.936400	893417.701600	893417.698600	CCNP001670	1
180	1	0.536620	895923.206000	895923.200100	896473.767700	896473.764500	3	1	0.833837	897474.755400	897474.749800	898313.836800	898313.833600	CCNP001670	1
181	1	0.490498	900819.984300	900819.979100	901329.956400	901329.952200	2	2	0.825732	902330.856200	902330.851700	903162.190100	903162.186800	CCNP001670	1
182	1	0.435019	905667.934100	905667.928700	906122.013600	906122.010400	2	2	0.738207	907122.916800	907122.912200	907866.415200	907866.412000	CCNP001670	0
183	2	0.285941	910372.094500	910372.088800	910674.086500	910674.083200	3	1	0.745650	911675.048100	911675.035900	912425.755900	912425.752800	CCNP001670	1
