
trial	choice1	rts1	stim1ons_sl	stim1ons_ms	choice1ons_sl	choice1ons_ms	state	choice2	rts2	stim2ons_sl	stim2ons_ms	choice2ons_sl	choice2ons_ms	SC_ID	won
69	2	0.549957	337078.810300	337078.805600	337639.223500	337639.219900	2	2	2.523941	338640.157300	338640.152600	341167.651600	341167.648300	CCNP001679	0
70	1	0.523814	343672.004800	343671.994500	344199.308700	344199.305600	3	1	0.835600	345200.240200	345200.235300	346039.292500	346039.289300	CCNP001679	0
71	2	0.363830	348542.776100	348542.771200	348919.496700	348919.493300	3	2	0.475451	349920.369600	349920.364800	350399.248500	350399.245300	CCNP001679	1
72	2	0.540687	352902.635600	352902.630900	353447.503000	353447.499900	2	2	0.770869	354448.387700	354448.383000	355223.519800	355223.516100	CCNP001679	0
73	1	1.340135	357727.119300	357727.114400	359079.297200	359079.294000	2	1	0.859367	360080.269300	360080.264600	360943.069800	360943.066600	CCNP001679	1
74	1	0.726751	363446.509800	363446.504800	364183.082000	364183.078300	3	1	0.700203	365183.984600	365183.980000	365887.605100	365887.601800	CCNP001679	1
75	1	0.513271	368392.144000	368392.138700	368919.170900	368919.167800	3	1	0.819465	369920.091300	369920.086500	370743.221200	370743.218000	CCNP001679	0
76	2	0.799785	373246.643900	373246.638800	374055.599300	374055.595900	2	2	0.899751	375056.541500	375056.536700	375959.667600	375959.664300	CCNP001679	1
77	2	0.766633	378463.072300	378463.067200	379239.136700	379239.133500	3	2	1.284461	380239.968100	380239.963400	381527.923800	381527.920400	CCNP001679	1
78	2	0.399301	384031.344400	384031.339400	384439.169700	384439.166100	3	2	1.364371	385440.117000	385440.112200	386807.781700	386807.778400	CCNP001679	1
79	2	0.677355	389311.102500	389311.097500	389999.757900	389999.754500	3	2	0.907718	391000.645600	391000.640600	391911.766500	391911.763100	CCNP001679	0
80	1	0.288730	394415.117200	394415.110800	394711.319300	394711.315900	3	1	0.595879	395712.249000	395712.244400	396311.477900	396311.474700	CCNP001679	1
81	1	0.576397	398814.831700	398814.826200	399398.884600	399398.881000	2	1	0.964314	400399.790600	400399.786100	401367.345700	401367.342600	CCNP001679	0
82	2	0.547552	403870.752200	403870.746800	404423.201100	404423.197800	3	2	0.835290	405424.113500	405424.109000	406263.407600	406263.403400	CCNP001679	1
83	2	0.594977	408766.708900	408766.704000	409367.351600	409367.348400	3	2	0.596065	410368.261300	410368.256400	410967.759000	410967.755800	CCNP001679	1
84	2	0.563535	413471.259900	413471.254800	414038.975400	414038.971800	3	2	0.500354	415039.888300	415039.883500	415543.575500	415543.572100	CCNP001679	1
85	2	0.487249	418046.942300	418046.937200	418543.344700	418543.341600	3	2	0.645941	419544.306400	419544.286800	420193.532200	420193.528800	CCNP001679	1
86	2	0.517404	422697.296700	422697.292200	423223.213200	423223.210100	2	2	0.484287	424224.119200	424224.114300	424711.779200	424711.775900	CCNP001679	0
87	1	0.345468	427215.230900	427215.225900	427568.032300	427568.029000	2	1	0.691096	428568.960300	428568.955700	429263.578300	429263.574200	CCNP001679	0
88	2	0.082474	431766.968600	431766.963400	431855.204700	431855.198400	2	2	0.532188	432856.041100	432856.036300	433391.828700	433391.825300	CCNP001679	0
89	1	0.460808	435895.517700	435895.512600	436367.189800	436367.186300	2	1	0.435940	437368.064800	437368.060100	437807.325200	437807.321700	CCNP001679	0
90	2	0.852617	440310.646900	440310.642000	441175.249900	441175.246300	2	2	0.620076	442176.158800	442176.153900	442799.725600	442799.722300	CCNP001679	1
91	2	0.499955	445303.150900	445303.145500	445807.718700	445807.715400	3	2	0.619881	446808.611100	446808.606700	447431.951000	447431.947700	CCNP001679	0
92	1	0.314396	449936.457500	449936.452400	450255.622000	450255.616900	2	1	0.459444	451256.557400	451256.552900	451719.497100	451719.493800	CCNP001679	1
93	1	0.680141	454223.172700	454223.167400	454919.455200	454919.451900	2	1	0.667582	455920.317500	455920.312700	456591.389800	456591.386300	CCNP001679	1
94	1	0.901212	459094.835500	459094.830300	460007.405800	460007.402600	2	1	0.748284	461008.335700	461008.331100	461759.879800	461759.876400	CCNP001679	0
95	2	0.463278	464263.233800	464263.204600	464735.935000	464735.931600	3	2	0.586770	465737.060200	465737.053200	466327.432300	466327.429000	CCNP001679	0
96	1	0.399307	468831.104600	468831.099600	469239.191100	469239.187100	2	1	0.955845	470240.051800	470240.046600	471199.305800	471199.302300	CCNP001679	0
97	2	0.451511	473702.884600	473702.879700	474159.446100	474159.443000	3	2	0.779674	475160.308200	475160.303400	475943.314700	475943.311600	CCNP001679	1
98	2	0.527563	478446.844000	478446.839400	478983.428800	478983.425700	3	2	0.482938	479984.325400	479984.320800	480471.138900	480471.135400	CCNP001679	1
99	2	1.162102	482975.954100	482975.949200	484151.459700	484151.456600	2	2	0.626859	485152.387900	485152.382800	485783.097500	485783.093900	CCNP001679	1
100	2	0.701086	488286.493300	488286.488200	488991.441300	488991.438000	2	2	1.132181	489992.365300	489992.360600	491127.885600	491127.882300	CCNP001679	0
101	1	0.472406	493631.471800	493631.467100	494111.698100	494111.694800	2	1	0.716032	495112.642200	495112.637500	495831.876100	495831.872800	CCNP001679	1
102	1	1.476491	498335.297500	498335.292700	499815.595400	499815.591900	2	1	1.027710	500816.403600	500816.396700	501847.337300	501847.334100	CCNP001679	0
103	2	1.051647	504350.796500	504350.791600	505407.455500	505407.452400	3	2	1.235606	506408.386000	506408.381400	507647.277100	507647.273900	CCNP001679	0
104	1	0.371509	510150.788200	510150.783100	510527.486500	510527.483200	3	1	0.602944	511528.381800	511528.376900	512135.183900	512135.180400	CCNP001679	1
105	1	1.075708	514639.176800	514639.169900	515719.586400	515719.583100	2	1	0.482687	516720.476900	516720.471900	517207.259100	517207.255600	CCNP001679	1
106	1	1.124525	519710.709700	519710.704800	520847.367600	520847.364500	3	1	0.467542	521848.242800	521848.238100	522319.129200	522319.125600	CCNP001679	1
107	1	1.208528	524823.428700	524823.422100	526047.896700	526047.893300	2	1	0.475796	527048.772100	527048.767400	527528.067400	527528.063700	CCNP001679	1
108	1	0.511832	530031.438800	530031.429000	530551.500100	530551.495800	2	1	0.595564	531552.397100	531552.392500	532151.335600	532151.332300	CCNP001679	0
109	2	0.692286	534654.754700	534654.749800	535351.473200	535351.470000	3	2	0.635778	536352.400600	536352.395400	536991.660700	536991.657300	CCNP001679	1
110	2	0.452563	539495.128100	539495.123000	539959.140500	539959.136900	3	2	0.995959	540960.034800	540960.029900	541959.404700	541959.401500	CCNP001679	1
111	2	0.782845	544463.353800	544463.335800	545255.650200	545255.645800	2	2	1.194697	546256.531000	546256.526000	547455.060200	547455.056700	CCNP001679	0
112	1	1.378087	549959.000100	549958.987400	551351.511500	551351.507300	2	1	0.467699	552352.412100	552352.407100	552823.473400	552823.470100	CCNP001679	0
113	2	0.427998	555327.005500	555327.000300	555767.453600	555767.450000	3	2	0.732181	556768.327300	556768.322700	557503.844100	557503.840900	CCNP001679	0
114	1	0.087795	560007.886700	560007.881700	560111.573700	560111.569500	3	1	0.779314	561112.460700	561112.456100	561895.274400	561895.271300	CCNP001679	1
115	1	0.625234	564399.017800	564399.001400	565031.192800	565031.189700	2	1	0.523669	566032.095600	566032.091000	566559.244000	566559.240200	CCNP001679	0
116	2	0.878505	569063.223200	569063.218200	569951.485400	569951.481900	3	2	0.092260	570952.411600	570952.393800	571048.096400	571048.093100	CCNP001679	0
117	1	0.666045	573553.038700	573553.033500	574223.359900	574223.356800	2	1	0.843073	575224.239300	575224.234500	576071.119700	576071.116300	CCNP001679	1
118	1	0.649635	578575.303600	578575.298300	579239.333400	579239.330100	3	1	0.475988	580240.255700	580240.250900	580719.649700	580719.646300	CCNP001679	0
119	2	1.215729	583223.282700	583223.276900	584455.579400	584455.575800	2	2	0.476065	585456.491700	585456.486700	585935.951000	585935.947700	CCNP001679	1
120	2	1.535170	588440.413900	588440.408600	589991.352600	589991.349500	3	2	0.611519	590992.286800	590992.281900	591607.275500	591607.272000	CCNP001679	0
121	1	0.964818	594110.569700	594110.564600	595087.531800	595087.528500	2	1	0.564252	596088.385200	596088.380300	596656.069600	596656.066300	CCNP001679	0
122	1	0.849767	599159.480200	599159.475000	600023.143100	600023.139300	2	2	0.539415	601023.998600	601023.993800	601567.157300	601567.153800	CCNP001679	0
123	2	0.675545	604071.845700	604071.840300	604751.329000	604751.325800	2	2	0.587752	605752.195100	605752.190500	606343.491400	606343.488300	CCNP001679	1
124	2	0.822983	608846.890100	608846.885200	609679.260400	609679.257200	3	2	0.523802	610680.137800	610680.132800	611207.305100	611207.302000	CCNP001679	1
125	2	0.174240	613710.667800	613710.662900	613897.165200	613897.161900	3	2	0.514049	614898.040200	614898.034900	615415.506300	615415.502800	CCNP001679	1
126	2	1.212450	617919.073400	617919.065600	619135.616000	619135.612600	3	2	0.579213	620136.512600	620136.508100	620719.339800	620719.336600	CCNP001679	0
127	1	0.919096	623223.175400	623223.170100	624159.637700	624159.633600	3	1	0.458907	625160.540700	625160.536100	625623.263600	625623.260000	CCNP001679	1
128	1	0.627959	628126.692400	628126.687300	628767.820700	628767.817400	3	1	0.411500	629768.716800	629768.712000	630183.559500	630183.556000	CCNP001679	1
129	1	1.571400	632687.639500	632687.634400	634263.444200	634263.441000	2	1	0.355881	635264.341800	635264.336900	635623.518900	635623.515700	CCNP001679	0
130	2	0.476322	638127.102900	638127.097500	638616.056800	638616.053100	3	2	0.027454	639616.895600	639616.890700	639647.926000	639647.922600	CCNP001679	0
131	1	0.562707	642151.640100	642151.635200	642719.431300	642719.428100	2	1	0.490882	643720.371600	643720.366800	644215.240800	644215.237200	CCNP001679	0
132	2	0.387429	646719.741600	646719.736300	647111.492000	647111.488900	3	2	0.571089	648112.395200	648112.390400	648687.649900	648687.645800	CCNP001679	0
133	1	0.296552	651191.465600	651191.460400	651503.625400	651503.621100	2	2	1.099248	652504.548200	652504.543300	653607.293700	653607.290500	CCNP001679	1
134	2	2.387818	677456.187800	677456.180100	679847.178200	679847.174200	3	2	1.092441	680848.110700	680848.105600	681943.927900	681943.924600	CCNP001679	1
135	2	0.751057	684447.275300	684447.269400	685207.305200	685207.302000	3	2	0.724062	686208.186300	686208.181600	686935.623500	686935.620400	CCNP001679	0
136	1	0.299895	689439.377400	689439.371700	689743.542700	689743.539600	2	1	0.483028	690744.442500	690744.437800	691231.241400	691231.238000	CCNP001679	0
137	2	0.804482	693734.700000	693734.695300	694544.027200	694544.023800	3	2	0.498413	695544.961800	695544.957200	696047.735200	696047.730900	CCNP001679	0
138	2	1.043589	698551.146700	698551.141200	699599.905400	699599.902200	3	1	0.475701	700600.804800	700600.800100	701079.850200	701079.846800	CCNP001679	1
139	2	0.705867	703583.195400	703583.190500	704295.669700	704295.666400	3	1	0.451356	705296.542600	705296.537600	705751.412300	705751.409200	CCNP001679	0
140	2	0.507431	708255.013200	708255.004500	708769.556800	708769.552500	3	2	0.425241	709770.489000	709770.484400	710199.390300	710199.387300	CCNP001679	0
141	1	1.371432	712702.926300	712702.921500	714079.326000	714079.322500	2	1	0.851804	715080.234700	715080.230100	715935.390400	715935.387300	CCNP001679	1
142	1	0.611783	718439.319100	718439.310700	719055.375000	719055.371700	2	1	0.955632	720056.304800	720056.299000	721015.528800	721015.525600	CCNP001679	1
143	1	0.476910	723518.860800	723518.855700	723999.790600	723999.787400	3	1	0.667414	725000.674100	725000.669200	725671.600900	725671.597600	CCNP001679	0
144	2	0.897693	728176.018700	728176.013700	729087.408700	729087.405500	2	2	0.499949	730088.303100	730088.298500	730591.617200	730591.613800	CCNP001679	1
145	2	1.428976	733095.212300	733095.206600	734535.448900	734535.445800	2	2	0.571604	735536.324600	735536.319900	736111.355900	736111.352500	CCNP001679	1
146	2	0.495383	738614.859100	738614.854300	739119.222000	739119.218100	3	2	0.323698	740120.118500	740120.113200	740447.358400	740447.355000	CCNP001679	0
147	1	1.235680	742950.798200	742950.793200	744192.374600	744192.370400	2	1	0.337995	745193.323700	745193.318100	745535.268700	745535.265000	CCNP001679	0
148	2	1.492734	748039.195700	748039.183400	749535.431700	749535.428600	3	2	0.676451	750536.345200	750536.340600	751216.251800	751216.248300	CCNP001679	1
149	1	0.315984	753719.462900	753719.458100	754039.627300	754039.624100	2	1	2.771366	755040.536900	755040.532000	757815.718000	757815.714500	CCNP001679	0
150	2	0.363524	760319.041900	760319.036000	760687.649100	760687.645600	3	2	0.515154	761688.531100	761688.526300	762207.578700	762207.575400	CCNP001679	0
151	2	0.812713	764711.191600	764711.186900	765535.947400	765535.944100	3	1	0.531057	766536.890200	766536.885400	767071.460200	767071.457100	CCNP001679	1
152	2	0.513673	769575.613600	769575.608300	770103.379200	770103.376000	2	1	0.515908	771104.258100	771104.253300	771623.567700	771623.564500	CCNP001679	1
153	2	0.515629	774127.208400	774127.201500	774655.462700	774655.459200	3	1	0.459130	775656.383400	775656.378200	776119.510900	776119.507600	CCNP001679	0
154	1	0.487725	778623.044200	778623.038200	779127.530000	779127.526900	2	1	0.395564	780128.559000	780128.552500	780527.584000	780527.580400	CCNP001679	0
155	1	0.543761	783030.885500	783030.880600	783583.553300	783583.550000	2	2	0.499936	784584.384300	784584.379800	785087.574900	785087.571700	CCNP001679	1
156	1	0.608844	787591.110000	787591.105000	788215.462700	788215.459400	2	2	0.498991	789216.332100	789216.327300	789719.294700	789719.290300	CCNP001679	0
157	1	0.591245	792223.121400	792223.115900	792831.397100	792831.394000	2	1	0.443438	793832.661900	793832.654700	794279.539000	794279.535800	CCNP001679	0
158	2	0.378008	796782.711400	796782.702600	797167.794500	797167.791200	3	2	0.930730	798168.650800	798168.645900	799103.276900	799103.273400	CCNP001679	0
159	2	0.391378	801607.337800	801607.332900	802015.335900	802015.332400	3	1	0.580021	803016.223800	803016.218800	803599.697500	803599.694100	CCNP001679	0
160	2	0.923734	806103.120700	806103.115600	807031.646600	807031.643500	3	1	0.947814	808032.532300	808032.527600	808983.887500	808983.884100	CCNP001679	1
161	2	0.570006	811487.329000	811487.324000	812063.213800	812063.210000	2	1	0.484473	813064.134800	813064.129700	813552.004300	813552.000700	CCNP001679	0
162	1	0.692413	816055.310800	816055.306000	816751.960300	816751.956900	3	1	0.395141	817752.850700	817752.846000	818151.503500	818151.500400	CCNP001679	1
163	1	0.731834	820654.846900	820654.841800	821391.259100	821391.255700	3	1	0.243953	822392.178600	822392.173900	822639.449900	822639.432900	CCNP001679	0
164	2	0.778224	825143.349300	825143.344300	825935.694300	825935.690100	3	2	0.203830	826936.554700	826936.550100	827143.865400	827143.861900	CCNP001679	0
165	1	0.287591	829647.159100	829647.154200	829944.051300	829944.048000	2	1	0.731040	830944.987500	830944.982800	831679.432800	831679.429600	CCNP001679	0
166	2	0.769926	834182.842500	834182.836300	834959.932100	834959.928700	3	1	0.299441	835960.842800	835960.837700	836263.543300	836263.540200	CCNP001679	1
167	1	1.753522	838767.023300	838767.018500	840527.251700	840527.248300	3	2	0.124230	841528.066000	841528.061200	841655.578300	841655.575000	CCNP001679	0
168	2	0.362300	844159.073200	844159.066200	844535.449600	844535.446600	3	1	0.251911	845536.396200	845536.391600	845791.702800	845791.699500	CCNP001679	1
169	2	0.597408	848295.343500	848295.338100	848903.895100	848903.891800	3	1	0.386566	849904.757300	849904.752400	850295.370200	850295.366700	CCNP001679	0
170	1	0.417051	852798.751500	852798.745000	853223.759800	853223.756600	2	2	0.243372	854224.719000	854224.713800	854471.464000	854471.460900	CCNP001679	1
171	1	0.625062	856975.762400	856975.757600	857615.388700	857615.368500	2	2	0.292034	858616.360200	858616.355400	858911.701800	858911.698500	CCNP001679	1
172	1	2.903581	861415.833900	861415.813700	864327.164300	864327.160600	2	2	0.347859	865328.039300	865328.034700	865679.411900	865679.408700	CCNP001679	1
173	1	0.225440	868182.761600	868182.756500	868415.673800	868415.670600	2	1	1.835650	869416.626900	869416.622100	871255.728600	871255.725200	CCNP001679	1
174	1	0.490642	873758.967000	873758.959400	874263.892600	874263.889400	2	1	0.419883	875264.759000	875264.754500	875687.962500	875687.959300	CCNP001679	1
175	1	0.489279	878191.500800	878191.495700	878695.719900	878695.716800	3	1	0.491596	879696.719500	879696.712400	880191.803700	880191.800300	CCNP001679	0
176	2	0.061293	882695.237500	882695.232500	882767.992400	882767.989000	2	2	0.363277	883768.915600	883768.910200	884135.497100	884135.493900	CCNP001679	0
177	2	0.436882	886638.807000	886638.802000	887079.470200	887079.467100	3	1	0.427626	888080.404000	888080.398600	888511.475400	888511.472100	CCNP001679	1
178	2	0.407396	891014.878500	891014.873800	891431.278400	891431.274800	2	1	0.380264	892432.130300	892432.125500	892815.798000	892815.794600	CCNP001679	1
179	2	0.547493	895319.108900	895319.103800	895871.413500	895871.409400	2	1	0.499897	896872.332800	896872.307300	897375.604700	897375.601600	CCNP001679	1
180	2	0.453517	899878.911300	899878.906200	900343.839600	900343.836200	2	1	0.548063	901344.690800	901344.686000	901896.081200	901896.077900	CCNP001679	1
181	2	0.345384	904399.669100	904399.663800	904751.911900	904751.908500	2	1	0.531471	905753.071400	905753.065700	906288.056800	906288.053500	CCNP001679	1
182	2	0.392210	908791.596400	908791.591000	909199.333300	909199.329800	2	1	0.435934	910200.238700	910200.233700	910639.664800	910639.661100	CCNP001679	0
183	1	0.459066	913143.068300	913143.063300	913615.597700	913615.594600	2	2	0.395401	914616.563900	914616.558600	915015.425200	915015.422000	CCNP001679	1
