
trial	choice1	rts1	stim1ons_sl	stim1ons_ms	choice1ons_sl	choice1ons_ms	state	choice2	rts2	stim2ons_sl	stim2ons_ms	choice2ons_sl	choice2ons_ms	SC_ID	won
55	1	0.307659	250807.067500	250807.058500	251131.920700	251131.913100	2	2	0.770601	252133.157600	252133.150700	252911.237300	252911.233000	1613	1
56	1	0.300284	255424.937600	255424.928500	255741.658500	255741.654400	2	2	0.732893	256742.919000	256742.911700	257491.516900	257491.512400	1613	1
57	1	0.355884	260009.417100	260009.408400	260382.576300	260382.566600	2	2	1.238312	261383.862900	261383.855300	262631.387700	262631.383700	1613	1
58	1	0.580372	265144.048600	265144.040200	265741.176000	265741.170300	2	2	1.019994	266742.818800	266742.809700	267781.739600	267781.730600	1613	0
59	2	0.219498	270295.261900	270295.253300	270531.267400	270531.263400	2	2	1.516305	271532.628500	271532.621200	273062.267900	273062.238600	1613	1
60	2	0.305635	275579.959300	275579.949600	275902.528000	275902.520700	3	1	1.018305	276903.870400	276903.863300	277932.279800	277932.272600	1613	0
61	2	0.236798	280447.806700	280447.797300	280701.562000	280701.552600	3	2	0.976107	281703.841900	281703.829200	282691.539800	282691.521900	1613	0
62	1	0.205436	285198.731300	285198.725400	285421.209700	285421.203900	3	2	1.189543	286422.521500	286422.515000	287622.454000	287622.446600	1613	0
63	1	0.281901	290133.221600	290133.215500	290432.257800	290432.250200	2	2	0.591204	291433.657200	291433.650100	292041.549100	292041.545300	1613	0
64	1	0.232703	294551.197200	294551.190600	294800.594800	294800.583100	2	1	0.372271	295801.916100	295801.908700	296190.827100	296190.819700	1613	1
65	1	0.411984	298702.384800	298702.376000	299131.218100	299131.210600	2	1	0.674865	300132.561400	300132.554600	300810.520000	300810.515900	1613	1
66	1	0.254369	303319.887100	303319.880200	303591.341900	303591.334600	2	1	0.586924	304595.032700	304595.002700	305191.273600	305191.266000	1613	1
67	0	0.000000	314491.462800	314491.443500	0.000000	0.000000
68	1	2.386532	318507.332300	318507.322600	320910.246100	320910.241800	2	0	0.000000	321912.739100	321912.723600	0.000000	0.000000	1613 
69	2	0.328364	325925.635600	325925.628400	326270.574000	326270.569800	3	1	0.645139	327271.909700	327271.902700	327921.210100	327921.202400	1613	0
70	1	1.866901	330426.851500	330426.840700	332310.468500	332310.464400	2	1	1.332876	333312.859800	333312.839300	334660.563700	334660.558600	1613	0
71	1	0.444062	337178.541700	337178.529100	337639.527300	337639.519800	2	2	0.657231	338642.936500	338642.917600	339319.935700	339319.928800	1613	1
72	1	0.402991	341829.586700	341829.579500	342249.237700	342249.233700	2	2	0.965944	343250.627500	343250.620800	344229.702200	344229.694900	1613	0
73	1	0.274664	346747.745500	346747.735000	347039.673300	347039.663000	2	1	0.601371	348041.020100	348041.012900	348649.186600	348649.179600	1613	0
74	1	0.208689	351165.830000	351165.812500	351391.375900	351391.364100	3	2	0.571465	352392.755300	352392.748200	352970.472600	352970.465400	1613	0
75	2	0.200129	355483.153800	355483.143400	355700.029900	355700.022800	2	1	0.452107	356702.750000	356702.736300	357169.741900	357169.733000	1613	0
76	2	0.289397	359684.048600	359684.041800	359990.361300	359990.353400	2	2	0.417701	360994.114300	360994.085400	361419.188900	361419.184800	1613	1
77	2	0.247636	363935.501700	363935.488900	364199.543600	364199.539600	2	2	0.510702	365201.256600	365201.244400	365729.873200	365729.865700	1613	1
78	2	0.207118	368236.235900	368236.228900	368460.360700	368460.353800	2	2	0.399413	369462.224000	369462.217400	369869.287400	369869.283100	1613	1
79	1	0.375748	372387.751400	372387.735400	372779.951200	372779.944700	2	2	0.562053	373780.872100	373780.866100	374349.555400	374349.551100	1613	1
80	1	0.457658	376854.802900	376854.796600	377329.294400	377329.290300	2	2	0.369847	378330.197600	378330.191100	378708.846600	378708.839000	1613	0
81	1	0.219537	381222.664300	381222.657500	381459.033500	381459.027300	2	1	0.335230	382459.932300	382459.926200	382808.281900	382808.277600	1613	1
82	1	0.298115	385323.767200	385323.758800	385638.754800	385638.747500	3	1	0.621404	386639.767700	386639.760600	387279.239800	387279.232000	1613	0
83	1	0.310608	389791.542700	389791.534300	390119.023000	390119.004200	2	1	0.393824	391119.926400	391119.920200	391519.382700	391519.375700	1613	0
84	1	0.239223	394042.703100	394042.694700	394298.326500	394298.322400	2	2	0.338718	395299.245900	395299.239800	395648.413300	395648.407900	1613	0
85	1	0.221984	398160.014500	398160.008100	398399.220500	398399.212800	2	1	0.277891	399400.119300	399400.113300	399688.781600	399688.774500	1613	1
86	1	0.347229	402194.618700	402194.607900	402558.792900	402558.785600	2	1	0.229995	403559.679300	403559.673600	403808.347700	403808.343500	1613	1
87	1	0.612831	406329.126300	406329.115800	406958.359100	406958.354600	3	1	0.578901	407960.640600	407960.622800	408558.657200	408558.653100	1613	0
88	1	0.258413	411063.857900	411063.841000	411339.016200	411339.008300	2	1	0.351063	412339.894100	412339.887900	412698.191400	412698.187600	1613	1
89	1	0.187322	415214.663800	415214.651400	415418.498200	415418.494000	3	2	1.046736	416419.399100	416419.393000	417478.228300	417478.224200	1613	1
90	1	0.338665	419982.283700	419982.277000	420338.482800	420338.473700	3	2	0.468316	421339.925800	421339.912200	421817.867700	421817.861000	1613	1
91	1	0.277557	424333.565500	424333.555000	424627.778000	424627.771700	2	2	0.493820	425628.682400	425628.676000	426127.604700	426127.596900	1613	1
92	1	0.226133	428634.509100	428634.502000	428877.220700	428877.216800	2	2	0.482559	429878.437900	429878.428700	430367.684500	430367.676200	1613	1
93	1	0.275355	432885.735800	432885.725100	433177.921100	433177.913400	2	2	0.271233	434178.852900	434178.846500	434457.589200	434457.580200	1613	0
94	2	0.181435	436970.088500	436970.078000	437168.182500	437168.175100	3	2	0.600488	438170.702700	438170.686200	438788.079700	438788.072300	1613	1
95	2	0.226375	441304.250600	441304.242100	441547.331400	441547.326700	3	2	0.383104	442548.251900	442548.245800	442937.961600	442937.953200	1613	0
96	2	0.275656	445455.933200	445455.916500	445748.679400	445748.667300	3	2	0.632638	446749.568100	446749.562000	447388.518000	447388.509700	1613	1
97	2	2.594724	449906.761700	449906.750900	452518.108300	452518.100500	3	2	0.222737	453519.012600	453519.005800	453747.506300	453747.497400	1613	0
98	1	0.352207	456258.017700	456258.009000	456627.498700	456627.489700	2	1	0.665216	457628.397700	457628.391800	458307.539500	458307.531700	1613	1
99	1	0.225347	460826.035200	460826.024600	461068.219400	461068.209900	2	1	0.581389	462069.102400	462069.096300	462657.369200	462657.365500	1613	1
100	1	0.462704	465177.074800	465177.064500	465656.257600	465656.254000	2	1	0.575857	466657.451500	466657.441800	467236.710700	467236.703200	1613	1
101	1	0.214685	469744.627800	469744.621800	469976.215500	469976.209600	2	1	0.321398	470977.120300	470977.113500	471316.490200	471316.486100	1613	1
102	1	0.231137	473829.251100	473829.240500	474077.926100	474077.913800	2	1	0.350219	475078.923700	475078.916700	475446.658100	475446.651400	1613	1
103	1	0.327060	477963.556800	477963.546600	478307.435600	478307.428000	3	2	1.002054	479308.455700	479308.444600	480316.648700	480316.639900	1613	0
104	1	0.268603	482831.173700	482831.166700	483116.246200	483116.242200	2	1	0.373941	484118.524000	484118.499000	484506.032200	484506.027800	1613	1
105	1	0.334468	487015.499900	487015.493000	487367.121900	487367.113900	2	1	0.323613	488368.603400	488368.591500	488706.357100	488706.353000	1613	0
106	1	0.283294	491216.729100	491216.720800	491516.509600	491516.505800	2	1	0.503738	492517.463600	492517.457300	493037.745800	493037.738300	1613	1
107	1	0.282128	495567.860300	495567.851300	495866.641700	495866.635600	2	1	0.321212	496867.636700	496867.629400	497206.534600	497206.525800	1613	1
108	1	0.381298	499718.867200	499718.858800	500117.558000	500117.549700	2	1	0.261064	501119.042500	501119.029100	501397.423600	501397.416100	1613	0
109	1	0.226492	503903.189300	503903.182300	504146.357500	504146.353300	3	1	1.002556	505147.275200	505147.268800	506156.140900	506156.130500	1613	1
110	1	0.258150	508671.072400	508671.063800	508946.227700	508946.220100	2	1	0.440583	509948.310600	509948.289200	510395.795000	510395.788900	1613	0
111	2	0.203564	512905.521400	512905.510800	513125.957500	513125.950000	3	1	0.576661	514126.918600	514126.911900	514716.155200	514716.147800	1613	1
112	2	0.245684	517223.161100	517223.153700	517485.750500	517485.742900	2	1	0.705996	518486.634100	518486.627300	519196.203500	519196.196200	1613	1
113	2	0.571585	521707.678300	521707.670000	522296.086300	522296.079400	3	1	0.557854	523297.092700	523297.082800	523866.208100	523866.200700	1613	1
114	2	0.303486	526375.433600	526375.425200	526695.431600	526695.427300	2	1	0.456477	527696.442300	527696.436100	528165.924200	528165.916500	1613	1
115	2	0.232602	530676.542900	530676.535900	530925.906900	530925.899600	3	1	0.621146	531928.021900	531928.004100	532565.192900	532565.187400	1613	1
116	2	0.351303	535077.531400	535077.524200	535445.947700	535445.940500	3	1	0.334286	536446.840300	536446.834000	536795.941000	536795.933200	1613	0
117	1	0.186854	539312.189800	539312.179300	539515.481000	539515.477000	3	1	1.726381	540516.378400	540516.371900	542255.379100	542255.375100	1613	1
118	1	0.255005	544763.282700	544763.274100	545035.328300	545035.321700	2	1	0.298783	546036.216700	546036.210100	546346.092800	546346.085200	1613	0
119	1	0.293257	548864.507900	548864.497800	549174.256100	549174.251800	2	2	0.312811	550175.340300	550175.333900	550494.540400	550494.531500	1613	0
120	1	0.302421	553015.597300	553015.586800	553334.399800	553334.395200	2	1	0.285239	554335.351900	554335.344900	554634.491500	554634.485900	1613	0
121	2	0.337440	557149.703100	557149.694700	557504.122300	557504.117200	3	1	0.237134	558504.999200	558504.993100	558754.580500	558754.570600	1613	1
122	1	0.240989	561267.353300	561267.340300	561525.264200	561525.256800	2	1	0.290190	562526.162400	562526.156000	562824.549100	562824.544500	1613	1
123	1	0.412011	565334.957500	565334.950700	565764.720600	565764.710400	2	1	0.355366	566765.857200	566765.848200	567124.665000	567124.656200	1613	0
124	1	0.251847	569636.166800	569636.158900	569904.535600	569904.531400	2	1	0.294361	570905.436000	570905.429500	571214.284500	571214.280200	1613	0
125	1	0.187390	573720.339700	573720.333100	573924.767600	573924.760600	3	1	0.397455	574925.671600	574925.664800	575335.163200	575335.155700	1613	1
126	1	0.323135	577855.068600	577855.058100	578194.489100	578194.485000	2	1	1.211857	579207.785700	579207.767000	580434.509600	580434.501200	1613	0
127	1	0.158547	582939.238400	582939.232100	583115.202300	583115.193200	2	2	0.291390	584116.222600	584116.215100	584414.726800	584414.719500	1613	0
128	1	0.224118	586923.803200	586923.796300	587164.573300	587164.568200	3	1	0.310662	588166.616000	588166.602600	588484.561800	588484.557600	1613	0
129	1	0.175583	590991.454500	590991.448000	591184.104300	591184.097000	2	2	1.071722	592184.999200	592184.992600	593263.705900	593263.698000	1613	0
130	2	1.600157	595776.131700	595776.120500	597393.465600	597393.456400	2	1	0.373696	598394.343100	598394.337100	598784.020700	598784.013000	1613	1
131	2	0.263130	601294.054400	601294.044800	601574.106700	601574.099000	3	1	0.615266	602574.998000	602574.991400	603193.094600	603193.089700	1613	1
132	2	0.194565	605711.807800	605711.799700	605923.519100	605923.510100	3	1	0.485454	606924.403800	606924.397500	607414.391600	607414.384300	1613	1
133	2	0.237310	609929.188900	609929.182900	610183.482200	610183.476300	2	1	0.647596	611184.443400	611184.437200	611844.285100	611844.278600	1613	0
134	1	1.762009	615615.268600	615615.225800	617393.425800	617393.421500	2	1	1.975425	618394.317700	618394.311300	620373.635800	620373.630300	1613	0
135	1	0.364202	622882.368800	622882.360500	623263.266900	623263.262900	3	2	0.310476	624264.178100	624264.172200	624593.756100	624593.749700	1613	0
136	1	0.356275	627100.279800	627100.273500	627473.325900	627473.320600	2	1	0.739419	628474.229800	628474.222600	629223.407800	629223.404000	1613	0
137	2	0.312188	631734.762600	631734.756200	632063.954300	632063.947100	2	1	0.464989	633064.856600	633064.849300	633533.480000	633533.474300	1613	0
138	2	0.263477	636052.804300	636052.794000	636332.989900	636332.982500	2	2	0.328699	637335.199900	637335.181900	637682.384300	637682.376700	1613	0
139	2	0.249930	640186.609800	640186.603000	640454.631900	640454.585700	2	1	0.251528	641455.507900	641455.501800	641722.350900	641722.345900	1613	0
140	2	0.328004	644237.988200	644237.978700	644582.793300	644582.787100	3	1	0.364250	645583.687200	645583.681100	645952.462200	645952.458100	1613	1
141	2	0.513494	648472.555200	648472.544500	649002.409600	649002.405400	3	1	0.796932	650003.301500	650003.295100	650802.950100	650802.944000	1613	0
142	1	0.198588	653316.601600	653316.595200	653522.575400	653522.564500	2	1	0.351373	654524.315400	654524.303500	654892.544900	654892.536200	1613	0
143	1	0.368107	657408.097100	657408.087000	657793.186900	657793.178500	2	2	0.774164	658794.304600	658794.292000	659582.565100	659582.557900	1613	0
144	2	0.313744	662092.408500	662092.401300	662423.182100	662423.174900	3	1	0.488675	663425.451700	663425.420600	663932.022500	663932.018000	1613	0
145	2	0.402772	666443.482000	666443.472600	666863.085700	666863.078200	3	2	0.455725	667863.991500	667863.985800	668333.181200	668333.173800	1613	1
146	2	0.521776	670844.620300	670844.612400	671383.295900	671383.288200	3	2	1.157575	672384.215200	672384.208700	673552.570800	673552.564600	1613	1
147	2	0.393598	676062.442600	676062.436400	676473.088700	676473.081300	2	1	0.822272	677473.978700	677473.972600	678301.962200	678301.954600	1613	0
148	2	0.281131	680813.611300	680813.604400	681111.477000	681111.473300	2	1	1.140661	682112.414500	682112.407800	683271.950500	683271.943300	1613	0
149	2	0.253215	685781.610100	685781.603400	686051.393600	686051.389600	2	2	0.286473	687053.503400	687053.485400	687352.603900	687352.595600	1613	1
150	2	0.268921	689865.998700	689865.990300	690151.859600	690151.855300	2	2	0.354473	691152.753100	691152.747100	691521.265900	691521.259400	1613	0
151	1	0.241439	694033.555600	694033.548900	694291.729000	694291.723500	3	2	0.340374	695292.620000	695292.613900	695641.072600	695641.068500	1613	0
152	1	0.293995	698151.138700	698151.130600	698462.232300	698462.224800	2	1	0.453225	699463.130800	699463.124300	699921.710200	699921.703000	1613	0
153	2	0.309089	702436.218400	702436.201800	702761.475300	702761.470900	3	1	0.762625	703762.394400	703762.387900	704532.117200	704532.109600	1613	0
154	2	0.307431	707036.532800	707036.527100	707361.499100	707361.490000	2	2	0.350946	708362.393400	708362.387000	708721.862100	708721.854500	1613	1
155	2	0.357084	711238.104700	711238.093300	711612.177900	711612.170200	2	2	0.389267	712613.066200	712613.059800	713011.522900	713011.513700	1613	1
156	2	0.452506	715522.411600	715522.403300	715991.687200	715991.679700	2	2	0.414758	716992.591600	716992.585400	717421.336800	717421.329300	1613	0
157	2	0.204008	719940.243700	719940.233200	720161.116400	720161.109000	3	1	0.536524	721162.065300	721162.059300	721710.393900	721710.389800	1613	0
158	1	0.219810	724224.677200	724224.666800	724461.008400	724461.002000	3	2	0.764990	725461.933400	725461.926900	726240.459200	726240.450400	1613	0
159	1	0.244212	728759.101800	728759.091700	729020.429300	729020.421500	3	1	0.574897	730021.314100	730021.307800	730601.034200	730601.026600	1613	1
160	1	0.223366	733109.852400	733109.846400	733350.099600	733350.095600	2	1	0.480754	734351.090600	734351.084200	734841.502100	734841.494900	1613	0
161	1	0.312641	737361.168500	737361.159400	737690.739100	737690.731000	2	2	1.325248	738691.628900	738691.622700	740020.512000	740020.502700	1613	0
162	1	0.375287	742529.022900	742529.014400	742921.528400	742921.518700	2	1	0.611447	743923.330100	743923.318600	744541.231800	744541.224400	1613	1
163	1	0.527234	747046.876900	747046.868400	747591.070200	747591.063000	2	1	0.556087	748599.763300	748599.745100	749170.888600	749170.880900	1613	0
164	1	0.473077	751681.044800	751681.038200	752171.371300	752171.363900	2	2	0.599056	753172.895400	753172.883300	753781.318300	753781.309500	1613	1
165	1	1.154267	756299.263000	756299.252600	757470.280000	757470.273200	2	2	0.756999	758471.331200	758471.323200	759240.434500	759240.425600	1613	0
166	2	0.513042	761750.500900	761750.494100	762280.443400	762280.436500	3	1	0.674827	763281.339300	763281.333200	763959.513200	763959.504000	1613	1
167	2	0.694629	766468.163800	766468.157700	767179.808200	767179.800500	3	1	0.413798	768181.614700	768181.598900	768599.571400	768599.564800	1613	1
168	2	0.483722	771119.571000	771119.560900	771620.086900	771620.079600	2	1	0.612624	772620.988900	772620.982500	773249.247700	773249.243300	1613	0
169	2	0.258949	775753.656700	775753.650600	776030.011500	776030.004000	3	1	0.342264	777030.934100	777030.927600	777380.104200	777380.096500	1613	0
170	2	0.274317	779888.479800	779888.469200	780179.172400	780179.167900	3	2	0.270847	781180.086000	781180.079500	781459.384400	781459.380400	1613	0
171	1	0.130871	783972.620400	783972.605500	784120.822900	784120.813000	2	2	0.610003	785121.740700	785121.734300	785749.856700	785749.850600	1613	0
172	1	0.465859	788256.899400	788256.892600	788739.596300	788739.590100	2	1	0.351906	789740.630800	789740.616200	790109.366700	790109.362600	1613	0
173	1	0.278349	792624.949100	792624.938800	792920.046400	792920.039000	2	1	0.274439	793920.940200	793920.933000	794199.355200	794199.351100	1613	1
174	1	0.483729	796709.211400	796709.203100	797209.486200	797209.481600	2	1	0.523281	798211.715300	798211.690900	798750.129600	798750.122500	1613	0
175	1	0.222513	801260.388600	801260.378900	801499.783300	801499.775500	2	2	0.858548	802500.776600	802500.768000	803369.488000	803369.479600	1613	1
176	1	0.583582	805878.052500	805878.046000	806478.180400	806478.176600	3	2	0.893163	807479.658100	807479.646700	808388.364900	808388.360600	1613	0
177	1	0.315909	810896.039700	810896.029700	811228.935600	811228.927500	2	2	0.571861	812229.932900	812229.921600	812818.328000	812818.323900	1613	1
178	1	0.321536	815330.461600	815330.453300	815668.748100	815668.740700	2	2	0.407958	816670.395300	816670.384900	817089.201600	817089.194000	1613	1
179	1	0.353732	819598.126700	819598.118500	819968.793600	819968.785500	3	1	0.876744	820969.856200	820969.847600	821859.010500	821859.002900	1613	1
180	1	0.206055	824366.010300	824366.001800	824588.999600	824588.992200	2	2	0.378412	825591.065100	825591.048600	825978.705700	825978.698400	1613	1
181	1	0.228147	828483.389100	828483.382400	828728.775800	828728.768300	2	2	0.395172	829729.659000	829729.653000	830129.194900	830129.187600	1613	1
182	1	0.307421	832634.553100	832634.547000	832959.044600	832959.037700	3	1	0.350447	833960.040700	833960.030000	834319.066500	834319.059200	1613	0
183	1	0.215864	836835.948500	836835.939700	837068.148800	837068.145000	3	1	1.222978	838069.192100	838069.185100	839309.431900	839309.424700	1613	0
184	1	0.241051	841820.368300	841820.360000	842078.517700	842078.508700	2	2	0.330593	843079.411500	843079.405500	843418.287500	843418.282600	1613	1
185	1	0.343986	845938.079200	845938.070800	846298.601100	846298.596200	2	2	0.562260	847300.072800	847300.061100	847867.492600	847867.487800	1613	0
186	2	0.348698	850372.333600	850372.326500	850737.914900	850737.909100	2	2	0.380679	851739.624000	851739.604500	852137.533200	852137.524500	1613	0
187	2	0.283500	854657.077200	854657.066500	854957.420800	854957.408200	3	1	0.513916	855958.921900	855958.908200	856488.581600	856488.568000	1613	0
188	1	0.385004	859007.844700	859007.819300	859409.690500	859409.678200	2	1	1.052800	860411.393300	860411.377100	861477.737800	861477.728000	1613	0
189	1	0.308418	863992.951500	863992.933900	864317.526100	864317.520100	2	2	0.420976	865319.184000	865319.168600	865747.175700	865747.169800	1613	0
190	2	0.470264	868260.435600	868260.425700	868747.126000	868747.121800	2	1	0.426744	869748.143300	869748.136500	870187.679100	870187.671600	1613	0
191	2	0.516026	872694.707500	872694.700700	873227.405200	873227.400600	3	2	0.452044	874229.549700	874229.534000	874697.498100	874697.493100	1613	0
192	2	0.308645	877212.252600	877212.244700	877537.836400	877537.831200	2	1	0.321729	878539.158800	878539.149100	878867.943900	878867.936900	1613	1
193	2	0.381149	881379.966100	881379.959500	881778.295600	881778.287900	3	1	0.640686	882779.573300	882779.563800	883438.334900	883438.327600	1613	0
194	2	0.512156	885948.037300	885948.028800	886477.454000	886477.445100	3	1	0.286321	887478.342700	887478.336300	887768.174100	887768.166700	1613	1
