
trial	choice1	rts1	stim1ons_sl	stim1ons_ms	choice1ons_sl	choice1ons_ms	state	choice2	rts2	stim2ons_sl	stim2ons_ms	choice2ons_sl	choice2ons_ms	SC_ID	won
34	1	0.424986	169410.991800	169410.986100	169844.491200	169844.487800	3	1	0.610201	170845.605600	170845.600600	171459.285600	171459.282500	CCNP001678	1
35	1	0.409828	173962.856700	173962.850800	174379.257300	174379.253900	3	1	0.547438	175380.429000	175380.423000	175931.312700	175931.309700	CCNP001678	1
36	1	0.532661	178434.888300	178434.883100	178971.437700	178971.434400	2	2	1.219453	179972.649600	179972.644400	181195.426300	181195.423200	CCNP001678	0
37	1	0.475752	183698.902500	183698.896500	184179.421000	184179.416700	2	1	0.978764	185180.589100	185180.584000	186163.150200	186163.146700	CCNP001678	1
38	1	0.683624	188666.771100	188666.765800	189355.895300	189355.892000	2	1	0.586396	190357.038800	190357.033500	190947.083200	190947.079700	CCNP001678	0
39	1	0.499232	193450.746300	193450.740700	193955.064200	193955.060600	2	2	0.443929	194956.161400	194956.156000	195403.434900	195403.431800	CCNP001678	0
40	2	0.411932	197907.026100	197907.021100	198331.540300	198331.537200	3	1	0.779909	199332.674100	199332.669000	200115.860000	200115.856700	CCNP001678	1
41	2	0.662572	202619.584800	202619.577600	203299.459400	203299.455300	3	1	0.411052	204300.588900	204300.583700	204715.216200	204715.213100	CCNP001678	1
42	2	0.372840	207219.380200	207219.374900	207595.655900	207595.652400	3	1	0.497749	208597.027300	208597.022200	209099.143400	209099.139900	CCNP001678	1
43	2	0.496009	211603.075800	211603.068200	212115.550800	212115.547700	3	1	0.411138	213116.726600	213116.721400	213531.335800	213531.332600	CCNP001678	1
44	2	0.380263	216035.071900	216035.066900	216419.381700	216419.377000	2	1	0.538831	217420.517700	217420.512600	217963.276000	217963.272500	CCNP001678	1
45	2	0.349111	220466.592800	220466.587800	220819.594700	220819.591400	2	1	0.499358	221820.845200	221820.840200	222323.736000	222323.732700	CCNP001678	1
46	2	0.614814	224827.585100	224827.579700	225451.333000	225451.329800	3	1	0.515031	226452.451700	226452.447000	226971.517600	226971.514500	CCNP001678	1
47	2	0.597923	229475.409100	229475.403500	230083.927800	230083.924600	3	1	0.554197	231085.571300	231085.563800	231643.117700	231643.114400	CCNP001678	1
48	2	0.386534	234146.433100	234146.427300	234539.226200	234539.222600	3	1	0.403230	235540.310900	235540.306000	235947.281700	235947.277200	CCNP001678	1
49	2	0.451088	238450.996000	238450.990700	238907.543800	238907.539600	2	1	0.499502	239908.682200	239908.677000	240411.336600	240411.333400	CCNP001678	0
50	2	0.396289	242914.880200	242914.875500	243315.801400	243315.797700	3	1	0.851468	244316.960800	244316.955600	245171.886300	245171.883000	CCNP001678	1
51	2	0.589235	247675.473100	247675.467000	248275.360700	248275.357600	2	2	1.292026	249276.526200	249276.521200	250571.798300	250571.794800	CCNP001678	1
52	2	0.621399	253075.655500	253075.650400	253707.787900	253707.784500	2	2	0.546834	254708.954500	254708.949500	255259.063900	255259.060400	CCNP001678	0
53	2	0.369699	257762.528700	257762.523300	258139.456200	258139.453100	2	1	0.530877	259140.674700	259140.669300	259675.198500	259675.195000	CCNP001678	0
54	1	0.377536	262178.890100	262178.882700	262563.625100	262563.621900	2	2	1.067309	263564.824700	263564.819700	264635.607500	264635.603600	CCNP001678	0
55	2	0.946903	267139.053300	267139.048200	268099.998300	268099.994600	3	1	0.577622	269101.230100	269101.225000	269683.126900	269683.123000	CCNP001678	1
56	2	0.575930	272187.123100	272187.114900	272779.261600	272779.258000	3	1	0.700042	273780.441000	273780.436100	274483.783000	274483.779600	CCNP001678	1
57	2	0.384679	276987.718700	276987.712100	277387.643100	277387.639800	3	1	0.907641	278388.855200	278388.850000	279299.775500	279299.772200	CCNP001678	1
58	2	0.376187	281803.703500	281803.698400	282195.745600	282195.742300	3	1	0.442542	283196.950700	283196.945100	283643.533500	283643.529300	CCNP001678	1
59	2	0.377671	286147.237800	286147.218900	286531.124000	286531.119700	3	1	0.459791	287532.266100	287532.260600	287995.423000	287995.419800	CCNP001678	0
60	2	0.580888	290498.836600	290498.831300	291083.694700	291083.691300	2	1	0.954963	292084.995600	292084.989300	293043.398600	293043.395500	CCNP001678	0
61	1	0.795050	295547.111200	295547.106300	296347.847800	296347.844400	2	2	0.674062	297349.204800	297349.199700	298027.208700	298027.204600	CCNP001678	0
62	2	0.467191	300530.904400	300530.899500	301003.558000	301003.554600	3	1	0.531574	302004.756900	302004.752100	302539.477100	302539.473800	CCNP001678	1
63	2	0.479066	305043.109300	305043.104600	305532.033700	305532.030400	3	1	0.515065	306532.895200	306532.890600	307051.235200	307051.232100	CCNP001678	0
64	2	0.817849	309554.728200	309554.723400	310387.490400	310387.487200	3	1	0.538913	311388.386300	311388.381800	311931.210300	311931.206500	CCNP001678	1
65	2	0.476047	314434.676400	314434.671300	314915.353100	314915.349800	3	2	1.514670	315916.256900	315916.252200	317435.668700	317435.649300	CCNP001678	0
66	2	0.362277	319938.959400	319938.954200	320315.287100	320315.283900	2	1	0.547243	321316.189800	321316.185100	321867.270100	321867.266500	CCNP001678	1
67	0	0.000000	331618.062600	331618.057400	0.000000	0.000000
68	2	0.591046	335622.248800	335622.244100	336227.523000	336227.519500	2	1	0.396011	337228.461800	337228.456700	337627.636000	337627.632800	CCNP001678	0
69	2	0.378875	340131.090600	340131.085900	340515.305000	340515.301800	3	2	0.387857	341516.177900	341516.173300	341907.407400	341907.404200	CCNP001678	1
70	2	0.423879	344410.866100	344410.861200	344843.566700	344843.563300	2	2	1.363595	345844.427800	345844.423300	347211.368600	347211.365200	CCNP001678	1
71	2	0.626936	349714.718100	349714.713000	350347.240700	350347.237100	2	2	0.747902	351348.130300	351348.125900	352099.465200	352099.462100	CCNP001678	0
72	2	0.294987	354603.384000	354603.378600	354915.546500	354915.542400	3	1	0.499423	355916.432400	355916.427900	356419.433900	356419.430700	CCNP001678	0
73	2	0.579162	358922.825800	358922.820900	359515.605600	359515.602300	2	2	1.106839	360516.490100	360516.485100	361627.231100	361627.227500	CCNP001678	1
74	1	0.378288	364130.590900	364130.586000	364515.206900	364515.203200	2	2	0.675280	365516.131200	365516.126600	366195.609400	366195.605100	CCNP001678	1
75	1	0.724720	368699.116800	368699.111900	369427.625000	369427.621900	3	2	0.665947	370428.474100	370428.467400	371099.340300	371099.336900	CCNP001678	0
76	1	0.622750	373603.103900	373603.098300	374243.159300	374243.155800	2	2	1.036408	375244.068500	375244.063800	376283.724600	376283.721300	CCNP001678	0
77	1	0.671465	378787.202300	378787.197100	379475.308400	379475.304100	3	2	0.796264	380476.192200	380476.187000	381275.827700	381275.824400	CCNP001678	0
78	2	0.521608	383779.175100	383779.170300	384307.920300	384307.916900	3	1	0.563628	385308.843500	385308.838600	385875.869500	385875.866100	CCNP001678	1
79	2	0.529268	388379.222400	388379.217500	388915.630100	388915.626900	3	1	0.531291	389916.512900	389916.508000	390451.306000	390451.302800	CCNP001678	1
80	2	0.434291	392954.731100	392954.725700	393404.259900	393404.256700	3	1	0.434133	394405.150300	394405.145600	394843.810500	394843.806100	CCNP001678	1
81	2	0.577804	397347.365500	397347.359000	397931.636800	397931.632400	3	1	0.419062	398932.559400	398932.554800	399355.254700	399355.251400	CCNP001678	1
82	2	0.357666	401858.759800	401858.754600	402227.415400	402227.412200	3	1	0.378991	403228.385000	403228.380400	403611.173200	403611.169300	CCNP001678	0
83	2	0.867505	406114.543400	406114.538000	406987.445300	406987.442000	2	2	0.779485	407988.354100	407988.349800	408771.532600	408771.528100	CCNP001678	1
84	2	0.484821	411275.051700	411275.031800	411771.436200	411771.433000	3	1	1.554979	412772.268800	412772.264200	414331.336800	414331.333100	CCNP001678	0
85	2	0.420334	416834.485700	416834.480700	417259.447700	417259.444500	2	1	1.155221	418260.699500	418260.693100	419419.370100	419419.366500	CCNP001678	1
86	2	0.595153	421922.921400	421922.916600	422531.564100	422531.561000	3	1	0.579450	423532.476100	423532.471400	424115.315000	424115.311900	CCNP001678	0
87	2	0.349188	426618.597400	426618.592200	426971.970200	426971.966900	3	2	1.106645	427972.816400	427972.811700	429083.524000	429083.520800	CCNP001678	0
88	1	0.840825	431587.648500	431587.641700	432443.843700	432443.840400	2	1	0.994810	433444.743900	433444.739400	434443.719100	434443.714800	CCNP001678	0
89	1	0.570814	436947.005700	436947.000700	437524.174700	437524.171100	2	2	1.027284	438525.069600	438525.064800	439555.916100	439555.912800	CCNP001678	0
90	1	1.221553	442059.308500	442059.303400	443291.407000	443291.403700	2	1	0.748039	444292.322300	444292.317600	445043.539800	445043.536500	CCNP001678	0
91	2	0.506380	447546.737200	447546.732400	448059.505500	448059.502200	3	1	0.915813	449060.357900	449060.353400	449979.589700	449979.586200	CCNP001678	1
92	2	0.476343	452482.866300	452482.860800	452963.479400	452963.461400	3	1	0.667837	453964.348600	453964.344200	454635.588000	454635.584700	CCNP001678	0
93	2	0.369701	457139.094200	457139.089100	457523.278200	457523.275000	2	2	0.828526	458524.177700	458524.172300	459356.195900	459356.192600	CCNP001678	1
94	2	0.437471	461859.592300	461859.587000	462307.359400	462307.356200	3	1	1.227256	463308.223000	463308.218500	464539.559500	464539.555200	CCNP001678	0
95	2	0.517333	467042.909500	467042.887700	467571.685100	467571.680800	3	2	0.395688	468572.624900	468572.620200	468971.808000	468971.804600	CCNP001678	0
96	2	0.484775	471475.173700	471475.168600	471971.453100	471971.449700	2	2	1.107362	472972.381400	472972.376100	474083.485800	474083.482600	CCNP001678	1
97	1	0.831185	476587.366600	476587.361300	477435.219400	477435.215600	3	2	1.123261	478436.447400	478436.441700	479563.391800	479563.388600	CCNP001678	0
98	1	0.419723	482066.872600	482066.867100	482491.273400	482491.270000	2	2	1.355940	483492.193900	483492.189600	484851.566700	484851.563200	CCNP001678	1
99	1	0.521909	487355.760200	487355.755100	487891.979800	487891.976500	2	1	1.563331	488892.865500	488892.857900	490459.488000	490459.484800	CCNP001678	0
100	1	0.657886	492962.654700	492962.649700	493627.658500	493627.655400	3	2	1.339394	494628.495300	494628.490800	495971.389100	495971.385200	CCNP001678	1
101	1	0.621395	498475.580800	498475.575700	499108.279700	499108.275700	2	2	1.426879	500109.159500	500109.154800	501539.413200	501539.410000	CCNP001678	1
102	1	0.518360	504042.701000	504042.696300	504571.501100	504571.498000	2	2	1.219760	505572.380000	505572.375400	506795.433200	506795.430100	CCNP001678	0
103	1	0.540487	509298.841800	509298.836700	509843.793300	509843.790000	2	1	0.707310	510844.640700	510844.636400	511555.389700	511555.386500	CCNP001678	1
104	1	0.741527	514059.199200	514059.193800	514811.448100	514811.445000	2	1	0.675177	515812.310200	515812.305600	516491.301100	516491.297500	CCNP001678	0
105	1	0.351871	518994.736700	518994.731800	519355.476000	519355.472600	2	2	0.499027	520356.350300	520356.346000	520859.494200	520859.489800	CCNP001678	0
106	2	0.961468	523362.778100	523362.773100	524331.440800	524331.437600	3	1	0.772008	525332.440600	525332.436100	526107.860600	526107.857300	CCNP001678	1
107	2	0.519579	528611.339900	528611.334800	529139.713900	529139.710600	3	1	1.027933	530140.555100	530140.550500	531171.645900	531171.642700	CCNP001678	1
108	2	0.364677	533675.209900	533675.204700	534051.542600	534051.539400	2	1	1.500118	535052.548000	535052.541700	536555.812300	536555.808900	CCNP001678	0
109	2	0.325674	539059.087300	539059.082500	539395.649000	539395.645700	3	2	0.787539	540396.517700	540396.513300	541187.447300	541187.443900	CCNP001678	0
110	2	0.412270	543691.189300	543691.184000	544115.781100	544115.777800	3	1	0.483390	545116.673900	545116.648400	545603.407300	545603.404200	CCNP001678	1
111	2	0.627190	548106.877300	548106.872000	548747.513100	548747.509900	3	1	0.724024	549748.368600	549748.364000	550475.835700	550475.832400	CCNP001678	1
112	2	0.416594	552979.198000	552979.193000	553403.637100	553403.633900	2	1	0.907447	554404.520700	554404.515800	555315.543200	555315.540000	CCNP001678	0
113	2	0.629236	557818.945300	557818.940400	558451.984900	558451.981700	2	2	0.674684	559453.224900	559453.219500	560131.733300	560131.729800	CCNP001678	1
114	2	0.484430	562635.009700	562635.005000	563124.045300	563124.042000	2	2	0.874738	564125.362800	564125.356600	565003.297700	565003.294300	CCNP001678	1
115	2	0.667751	567506.789400	567506.784600	568187.949300	568187.945900	3	2	1.450098	569188.897900	569188.892700	570643.857900	570643.853500	CCNP001678	0
116	2	0.441435	573147.229900	573147.224600	573595.260000	573595.256300	2	2	0.628164	574596.187600	574596.182700	575227.633500	575227.630200	CCNP001678	0
117	2	0.347175	577731.251100	577731.232700	578083.934100	578083.930600	2	1	0.443527	579084.815300	579084.810800	579531.565700	579531.562500	CCNP001678	0
118	1	0.948451	582035.398800	582035.394000	582988.084200	582988.080900	3	1	1.035266	583988.938000	583988.933400	585027.557200	585027.554000	CCNP001678	1
119	1	0.521917	587530.922800	587530.918000	588059.305300	588059.301800	2	2	1.675264	589060.217500	589060.212800	590739.451900	590739.448300	CCNP001678	0
120	1	0.277978	593242.811400	593242.806000	593531.710000	593531.706300	2	1	0.876234	594532.606100	594532.601400	595412.209200	595412.205800	CCNP001678	0
121	1	0.323543	597915.655900	597915.651000	598243.550500	598243.547400	2	2	0.515709	599244.479400	599244.474800	599763.459300	599763.455900	CCNP001678	0
122	1	0.890734	602268.782000	602268.776900	603163.584600	603163.581400	2	1	0.804293	604164.500000	604164.495600	604972.110200	604972.106500	CCNP001678	0
123	2	1.011936	607475.517300	607475.512400	608499.324100	608499.320400	3	1	0.588603	609500.243200	609500.223300	610092.314900	610092.311700	CCNP001678	1
124	2	0.943489	612595.468200	612595.462900	613547.411300	613547.407600	2	1	1.619850	614548.351500	614548.346900	616171.639900	616171.636800	CCNP001678	0
125	2	0.435796	618675.056300	618675.051500	619123.520700	619123.516900	3	2	1.179837	620124.388800	620124.384200	621307.535300	621307.532300	CCNP001678	0
126	2	0.319177	623811.083800	623811.076700	624139.477700	624139.474600	3	1	1.579197	625140.336900	625140.332300	626723.278900	626723.275300	CCNP001678	0
127	2	0.350167	629226.607200	629226.602400	629587.400100	629587.396400	3	2	1.347603	630588.320300	630588.315700	631939.446500	631939.443200	CCNP001678	0
128	1	0.966230	634443.463700	634443.458600	635419.947300	635419.943800	2	1	1.307773	636420.847200	636420.842200	637731.985000	637731.981700	CCNP001678	0
129	1	0.531244	640235.327500	640235.322400	640771.554100	640771.549800	2	2	0.467171	641772.332300	641772.327900	642243.816900	642243.812700	CCNP001678	0
130	1	0.746068	644747.106800	644747.101900	645499.620900	645499.617700	2	2	2.234880	646500.507900	646500.503500	648739.684600	648739.680400	CCNP001678	1
131	1	0.493829	651243.267500	651243.258200	651747.435800	651747.432700	2	1	0.468029	652748.298100	652748.293100	653219.635000	653219.630900	CCNP001678	0
132	1	0.338409	655723.162100	655723.154100	656075.655300	656075.652200	2	2	0.371744	657076.567800	657076.563200	657451.646600	657451.643500	CCNP001678	0
133	2	0.321543	659955.382200	659955.376900	660292.057500	660292.053600	3	1	0.843701	661292.905100	661292.900600	662139.942700	662139.939500	CCNP001678	1
134	1	2.109629	677323.028000	677323.018000	679435.669900	679435.666700	3	2	0.066934	680436.955100	680436.947500	680507.551300	680507.547900	CCNP001678	0
135	1	0.567452	683011.204700	683011.198600	683587.919900	683587.916800	3	1	1.171672	684588.782500	684588.777900	685763.847400	685763.844200	CCNP001678	1
136	1	0.708173	688267.087700	688267.081700	688979.495100	688979.491600	2	2	0.947874	689980.400100	689980.395300	690931.635500	690931.632400	CCNP001678	0
137	1	0.395671	693435.031500	693435.026700	693835.469200	693835.466000	2	2	0.514918	694836.749200	694836.743800	695355.577800	695355.573200	CCNP001678	1
138	1	0.636375	697859.022500	697859.011900	698507.333400	698507.329900	3	2	1.107911	699508.250000	699508.245500	700619.737600	700619.733800	CCNP001678	1
139	1	0.523434	703123.161800	703123.156900	703660.358700	703660.355500	3	1	0.747247	704661.270400	704661.265900	705412.025700	705412.022300	CCNP001678	0
140	1	0.627247	707916.378500	707916.373600	708547.636600	708547.633200	3	2	0.412305	709548.505300	709548.500700	709963.997300	709963.993900	CCNP001678	0
141	2	0.716690	712467.353800	712467.344800	713188.146800	713188.143300	3	1	1.082231	714189.320400	714189.314300	715275.386300	715275.382700	CCNP001678	0
142	2	0.328038	717778.711500	717778.706600	718115.852000	718115.847900	3	2	0.490699	719116.741000	719116.736500	719611.889200	719611.885000	CCNP001678	0
143	2	0.578494	722115.358100	722115.352700	722699.319300	722699.315700	2	1	1.115636	723700.208800	723700.204400	724819.352200	724819.348300	CCNP001678	0
144	2	0.337706	727322.733200	727322.728100	727675.354300	727675.350700	3	1	1.027985	728676.263600	728676.259000	729707.650400	729707.647200	CCNP001678	1
145	2	0.862574	732211.122400	732211.117100	733083.362700	733083.359200	3	1	1.268142	734084.219600	734084.214800	735355.802400	735355.799100	CCNP001678	1
146	2	0.701103	737859.122500	737859.117100	738571.464200	738571.461000	3	1	0.779697	739572.342900	739572.338400	740355.489900	740355.486400	CCNP001678	0
147	2	0.621210	742858.965600	742858.960500	743491.678500	743491.675400	3	2	0.444445	744492.546700	744492.542100	744940.176700	744940.173200	CCNP001678	0
148	1	0.774420	747446.119900	747446.114700	748227.951800	748227.948400	2	2	0.803578	749228.806300	749228.801400	750035.681700	750035.663700	CCNP001678	0
149	1	0.321634	752539.431000	752539.426100	752875.394600	752875.391400	3	2	0.628380	753876.275400	753876.270700	754508.005500	754508.002100	CCNP001678	0
150	1	0.247788	757011.329000	757011.324100	757268.137300	757268.134100	2	1	1.122838	758269.258100	758269.252900	759395.531600	759395.528400	CCNP001678	1
151	2	0.595206	761898.957900	761898.953000	762499.333800	762499.330300	2	1	0.660033	763500.197100	763500.192200	764163.603100	764163.599900	CCNP001678	0
152	2	0.484448	766666.920000	766666.915300	767155.652100	767155.649000	3	1	0.979511	768156.569100	768156.564300	769139.473300	769139.469500	CCNP001678	1
153	1	0.709839	771642.778100	771642.773000	772363.483100	772363.479800	2	1	0.875217	773364.382000	773364.377700	774243.423800	774243.420200	CCNP001678	0
154	1	0.769179	776746.907000	776746.901900	777523.434800	777523.431100	2	2	0.508421	778524.304100	778524.299600	779036.137200	779036.113000	CCNP001678	0
155	1	0.585649	781539.631100	781539.626100	782139.492400	782139.489300	2	2	1.100314	783140.364400	783140.359400	784243.962200	784243.959000	CCNP001678	1
156	1	0.673807	786747.294100	786747.289200	787427.766100	787427.763000	2	2	0.716019	788428.649800	788428.645200	789147.916900	789147.913700	CCNP001678	0
157	1	0.899198	791651.543400	791651.538200	792555.665200	792555.662100	2	1	0.363791	793556.532200	793556.527900	793923.691100	793923.687900	CCNP001678	1
158	1	0.582961	796426.934400	796426.930000	797020.088100	797020.083900	2	1	0.427459	798020.870600	798020.864600	798451.561800	798451.558700	CCNP001678	1
159	1	0.488262	800955.161800	800955.156700	801459.346400	801459.342900	2	1	0.668097	802460.170300	802460.165500	803131.726300	803131.723000	CCNP001678	0
160	1	0.380328	805635.054300	805635.049200	806020.359500	806020.356100	3	2	0.731078	807021.267200	807021.262800	807755.802500	807755.799100	CCNP001678	1
161	1	0.396321	810259.238300	810259.232900	810667.472000	810667.467600	2	2	1.436224	811668.435500	811668.430600	813108.045700	813108.042400	CCNP001678	1
162	1	0.398202	815611.307700	815611.302000	816019.180300	816019.175500	2	2	0.779176	817020.235500	817020.230200	817803.642500	817803.638300	CCNP001678	1
163	1	0.499223	820306.922100	820306.917100	820819.982500	820819.978900	2	2	0.819559	821820.845100	821820.840600	822643.930700	822643.927400	CCNP001678	1
164	1	0.378242	825147.298800	825147.294200	825532.086700	825532.083400	2	2	0.675313	826533.024300	826533.019800	827211.625800	827211.622600	CCNP001678	1
165	1	0.491356	829714.880200	829714.875200	830211.957600	830211.954100	2	2	0.978805	831212.847900	831212.843300	832195.238100	832195.234500	CCNP001678	1
166	1	0.364440	834698.396500	834698.387300	835068.315100	835068.311800	3	2	0.562752	836069.241500	836069.236600	836636.034200	836636.030900	CCNP001678	0
167	1	0.545753	839139.593500	839139.588500	839699.623700	839699.620500	2	1	0.603012	840700.544100	840700.539900	841307.767500	841307.763200	CCNP001678	1
168	1	0.390347	843811.072500	843811.067700	844211.690200	844211.685900	2	1	0.731974	845212.563900	845212.557900	845947.794900	845947.791700	CCNP001678	0
169	1	0.323119	848451.245500	848451.239800	848779.735600	848779.732600	2	2	0.475920	849780.563300	849780.558500	850259.494300	850259.491000	CCNP001678	0
170	2	0.353148	852762.958400	852762.953500	853123.596800	853123.593500	3	1	0.796016	854124.465700	854124.461300	854923.743500	854923.740000	CCNP001678	1
171	2	0.966670	857427.330000	857427.325300	858403.903500	858403.899200	2	1	1.259871	859404.765100	859404.760600	860668.074400	860668.071100	CCNP001678	0
172	2	0.335525	863171.812000	863171.802000	863523.309700	863523.306100	3	2	1.036094	864524.196300	864524.191000	865563.841600	865563.838300	CCNP001678	0
173	2	0.300662	868067.439800	868067.434700	868372.091900	868372.088500	3	1	0.539344	869372.996100	869372.991500	869915.800100	869915.796900	CCNP001678	0
174	2	0.347504	872419.202700	872419.198000	872772.021500	872772.017000	2	1	1.090760	873772.856700	873772.851800	874868.009300	874868.005000	CCNP001678	0
175	2	0.599504	877371.489800	877371.484500	877988.258000	877988.253700	3	2	1.075450	878989.129200	878989.124600	880068.069400	880068.066100	CCNP001678	0
176	2	0.321032	882571.429000	882571.424000	882908.302300	882908.299000	3	1	0.587503	883909.204300	883909.199800	884499.949400	884499.946100	CCNP001678	0
177	1	0.630411	887003.780000	887003.774100	887651.513700	887651.510200	2	2	0.955926	888652.398800	888652.394200	889611.698900	889611.695700	CCNP001678	0
178	1	0.611378	892114.932600	892114.927500	892731.972800	892731.969500	2	2	0.459618	893732.864600	893732.860200	894195.862300	894195.859000	CCNP001678	1
179	1	0.419902	896699.474800	896699.467600	897123.562400	897123.559100	2	1	0.467907	898124.451100	898124.446700	898595.759200	898595.756000	CCNP001678	1
180	1	0.571639	901099.068900	901099.063700	901675.620400	901675.617100	2	2	0.827079	902676.570400	902676.565700	903507.402600	903507.399100	CCNP001678	1
181	1	0.351355	906011.048000	906011.043400	906372.152400	906372.149200	3	1	1.195455	907373.051800	907373.046400	908571.706700	908571.703500	CCNP001678	1
182	1	0.324965	911075.090200	911075.085100	911412.235400	911412.232000	2	1	1.394266	912413.132000	912413.127200	913811.918400	913811.914200	CCNP001678	1
183	1	0.507339	916315.425200	916315.420000	916827.963000	916827.959700	2	1	0.899629	917828.823100	917828.818800	918731.718800	918731.715600	CCNP001678	1
184	1	0.548422	921235.099800	921235.094900	921788.376200	921788.372800	2	1	0.458906	922789.231100	922789.226700	923251.523900	923251.520800	CCNP001678	1
